# Sesion:14 Fecha:2026-06-03 21:27:09 Shots:1 Duracion:14,82s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1247727,0.722290,-0.684387,0.010498,0.099182,-8.6804,7.4927,0
0.0100,1247737,0.722839,-0.684021,0.009460,0.097534,-8.4593,7.4389,0
0.0200,1247747,0.723206,-0.683899,0.008423,0.095825,-8.2361,7.3775,0
0.0300,1247757,0.723450,-0.683899,0.007507,0.094116,-8.0244,7.3051,0
0.0400,1247767,0.723755,-0.683838,0.006653,0.092407,-7.8172,7.2287,0
0.0500,1247777,0.724121,-0.683655,0.005859,0.090698,-7.6140,7.1483,0
0.0600,1247787,0.724609,-0.683411,0.005005,0.088989,-7.4052,7.0740,0
0.0700,1247797,0.725159,-0.683044,0.004211,0.087280,-7.2004,6.9955,0
0.0800,1247807,0.725647,-0.682739,0.003357,0.085632,-6.9961,6.9262,0
0.0900,1247817,0.725952,-0.682617,0.002502,0.083923,-6.7887,6.8499,0
0.1000,1247827,0.726135,-0.682617,0.001709,0.082214,-6.5877,6.7676,0
0.1100,1247837,0.726074,-0.682861,0.000916,0.080505,-6.3890,6.6831,0
0.1200,1247847,0.726074,-0.683105,0.000122,0.078857,-6.1950,6.6046,0
0.1300,1247857,0.726074,-0.683289,-0.000610,0.077148,-6.0008,6.5164,0
0.1400,1247867,0.726196,-0.683289,-0.001404,0.075562,-5.8095,6.4445,0
0.1500,1247877,0.726440,-0.683289,-0.002197,0.073914,-5.6134,6.3685,0
0.1600,1247887,0.726624,-0.683228,-0.002930,0.072388,-5.4316,6.2976,0
0.1700,1247897,0.726868,-0.683105,-0.003723,0.070862,-5.2441,6.2320,0
0.1800,1247907,0.727173,-0.682922,-0.004395,0.069397,-5.0712,6.1626,0
0.1900,1247917,0.727600,-0.682617,-0.005127,0.067993,-4.8971,6.1039,0
0.2000,1247927,0.728088,-0.682251,-0.005859,0.066589,-4.7225,6.0455,0
0.2100,1247937,0.728577,-0.681824,-0.006531,0.065247,-4.5574,5.9874,0
0.2200,1247947,0.729004,-0.681458,-0.007202,0.063965,-4.3976,5.9339,0
0.2300,1247957,0.729431,-0.681152,-0.007813,0.062622,-4.2388,5.8705,0
0.2400,1247967,0.729797,-0.680847,-0.008423,0.061340,-4.0848,5.8117,0
0.2500,1247977,0.730103,-0.680664,-0.009033,0.059998,-3.9270,5.7473,0
0.2600,1247987,0.730469,-0.680481,-0.010254,0.057373,-3.6179,5.6222,0
0.2700,1247997,0.730530,-0.680481,-0.010864,0.056091,-3.4665,5.5616,0
0.2800,1248007,0.730530,-0.680603,-0.011536,0.054810,-3.3108,5.5056,0
0.2900,1248017,0.730408,-0.680786,-0.012146,0.053528,-3.1608,5.4442,0
0.3000,1248027,0.730347,-0.680969,-0.012817,0.052185,-3.0008,5.3829,0
0.3100,1248037,0.730286,-0.681091,-0.013367,0.050842,-2.8507,5.3121,0
0.3200,1248047,0.730347,-0.681152,-0.013916,0.049500,-2.7000,5.2420,0
0.3300,1248057,0.730530,-0.681030,-0.014404,0.048157,-2.5532,5.1676,0
0.3400,1248067,0.730835,-0.680786,-0.014954,0.046814,-2.4004,5.0983,0
0.3500,1248077,0.731140,-0.680481,-0.015503,0.045532,-2.2522,5.0340,0
0.3600,1248087,0.731445,-0.680237,-0.016052,0.044250,-2.1043,4.9698,0
