# Sesion:12 Fecha:2026-03-19 11:26:41 Shots:0 Duracion:2,57s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0010,-0.631958,0.706482,0.180420,-0.262634
0.0130,-0.632812,0.705933,0.182739,-0.260376
0.0250,-0.633667,0.705383,0.184998,-0.258240
0.0330,-0.634521,0.704834,0.187134,-0.255981
0.0410,-0.635437,0.704285,0.189148,-0.253784
0.0540,-0.636414,0.703735,0.191040,-0.251465
0.0620,-0.637512,0.703064,0.192871,-0.249207
0.0740,-0.638611,0.702332,0.194702,-0.246826
0.0820,-0.639770,0.701660,0.196533,-0.244385
0.0910,-0.640808,0.701111,0.198425,-0.241760
0.1030,-0.641724,0.700623,0.200500,-0.239075
0.1150,-0.642578,0.700134,0.202637,-0.236267
0.1240,-0.643555,0.699585,0.204834,-0.233459
0.1320,-0.644531,0.698914,0.207031,-0.230713
0.1430,-0.645691,0.698120,0.209229,-0.228027
0.1520,-0.646851,0.697205,0.211365,-0.225403
0.1640,-0.648071,0.696228,0.213440,-0.222839
0.1730,-0.649414,0.695129,0.215454,-0.220520
0.1840,-0.650757,0.694031,0.217407,-0.218201
0.1930,-0.651916,0.692993,0.219238,-0.215942
0.2010,-0.653015,0.692078,0.221069,-0.213745
0.2140,-0.654114,0.691162,0.222778,-0.211670
0.2250,-0.655212,0.690186,0.224365,-0.209717
0.2340,-0.656311,0.689148,0.225952,-0.207886
0.2420,-0.657349,0.688232,0.227478,-0.206055
0.2540,-0.658264,0.687378,0.228943,-0.204346
0.2630,-0.659119,0.686584,0.230408,-0.202698
0.2750,-0.659973,0.685730,0.231812,-0.201172
0.2830,-0.660950,0.684692,0.233276,-0.199646
0.2910,-0.661926,0.683716,0.234741,-0.198242
0.3030,-0.662781,0.682800,0.236145,-0.196899
0.3120,-0.663635,0.681824,0.237488,-0.195740
0.3240,-0.664551,0.680725,0.238892,-0.194580
0.3360,-0.665405,0.679749,0.240112,-0.193787
0.3410,-0.666321,0.678650,0.241272,-0.193054
0.3530,-0.667236,0.677490,0.242371,-0.192505
0.3650,-0.668091,0.676392,0.243408,-0.192017
0.3720,-0.668823,0.675415,0.244446,-0.191589
0.3810,-0.669556,0.674438,0.245422,-0.191284
0.3930,-0.670410,0.673279,0.246521,-0.190918
0.4020,-0.671265,0.672180,0.247498,-0.190674
0.4140,-0.671997,0.671143,0.248352,-0.190613
0.4230,-0.672729,0.670105,0.249084,-0.190552
0.4350,-0.673462,0.669189,0.249695,-0.190613
0.4420,-0.674072,0.668335,0.250183,-0.190796
0.4510,-0.674622,0.667480,0.250732,-0.190979
0.4630,-0.675110,0.666748,0.251282,-0.191101
0.4720,-0.675354,0.666260,0.252014,-0.191040
0.4840,-0.675476,0.665832,0.252869,-0.190918
0.4920,-0.675415,0.665588,0.253967,-0.190674
0.5030,-0.675171,0.665405,0.255310,-0.190308
0.5130,-0.674988,0.665100,0.256836,-0.189941
0.5210,-0.674805,0.664673,0.258667,-0.189514
0.5330,-0.675110,0.663757,0.260559,-0.189148
0.5410,-0.675110,0.663025,0.262695,-0.188782
0.5530,-0.675110,0.662231,0.264893,-0.188477
0.5620,-0.674988,0.661438,0.267212,-0.188293
0.5740,-0.674866,0.660645,0.269531,-0.188232
0.5860,-0.674683,0.659912,0.271790,-0.188293
0.5940,-0.674377,0.659241,0.273926,-0.188477
0.6030,-0.674072,0.658691,0.275879,-0.188782
0.6150,-0.673645,0.658325,0.277649,-0.189148
0.6230,-0.673157,0.658020,0.279114,-0.189636
0.6350,-0.672791,0.657776,0.280273,-0.190125
0.6430,-0.672546,0.657471,0.281006,-0.190796
0.6520,-0.672424,0.657227,0.281494,-0.191528
0.6640,-0.672302,0.657043,0.281616,-0.192322
0.6720,-0.672424,0.656677,0.281799,-0.192871
0.6840,-0.672546,0.656372,0.281616,-0.193665
0.6920,-0.672729,0.656128,0.281250,-0.194580
0.7050,-0.672668,0.656189,0.280457,-0.195801
0.7130,-0.672546,0.656311,0.279541,-0.197021
0.7220,-0.672424,0.656433,0.278564,-0.198364
0.7330,-0.672363,0.656494,0.277649,-0.199646
0.7420,-0.672363,0.656494,0.276672,-0.200989
0.7530,-0.672424,0.656433,0.275757,-0.202332
0.7630,-0.672546,0.656250,0.274902,-0.203735
0.7740,-0.672729,0.655945,0.274109,-0.205078
0.7830,-0.672852,0.655640,0.273438,-0.206421
0.7950,-0.672913,0.655457,0.272705,-0.207764
0.8030,-0.672913,0.655273,0.272095,-0.209106
0.8110,-0.672607,0.655457,0.271484,-0.210449
0.8230,-0.672119,0.655762,0.270996,-0.211731
0.8320,-0.671570,0.656006,0.270630,-0.213135
0.8440,-0.671082,0.656189,0.270325,-0.214539
0.8530,-0.670654,0.656189,0.270142,-0.216064
0.8640,-0.670288,0.656128,0.270020,-0.217590
0.8730,-0.670044,0.655884,0.269897,-0.219116
0.8850,-0.669922,0.655579,0.269653,-0.220703
0.8930,-0.669861,0.655212,0.269226,-0.222351
0.9010,-0.669861,0.654968,0.268555,-0.224121
0.9140,-0.669678,0.654968,0.267517,-0.225952
