# Sesion:7 Fecha:2026-03-19 09:49:20 Shots:1 Duracion:26,57s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0010,-0.077820,-0.037292,-0.669067,0.738159
0.0120,-0.076721,-0.036133,-0.668579,0.738770
0.0210,-0.075684,-0.035095,-0.668152,0.739319
0.0290,-0.074646,-0.034058,-0.667786,0.739807
0.0410,-0.073730,-0.033142,-0.667480,0.740234
0.0490,-0.072876,-0.032227,-0.667114,0.740662
0.0610,-0.072021,-0.031372,-0.666870,0.741028
0.0700,-0.071167,-0.030518,-0.666626,0.741333
0.0820,-0.070374,-0.029724,-0.666443,0.741638
0.0900,-0.069519,-0.028992,-0.666260,0.741882
0.1020,-0.068665,-0.028259,-0.666077,0.742187
0.1100,-0.067810,-0.027527,-0.665832,0.742493
0.1190,-0.066956,-0.026855,-0.665588,0.742859
0.1310,-0.066040,-0.026184,-0.665283,0.743225
0.1400,-0.065063,-0.025513,-0.664978,0.743591
0.1520,-0.064148,-0.024780,-0.664673,0.743957
0.1600,-0.063171,-0.024048,-0.664429,0.744324
0.1720,-0.062195,-0.023315,-0.664124,0.744629
0.1800,-0.061279,-0.022583,-0.663879,0.744934
0.1920,-0.060425,-0.021790,-0.663696,0.745239
0.2010,-0.059509,-0.020996,-0.663574,0.745483
0.2130,-0.058594,-0.020203,-0.663452,0.745666
0.2210,-0.057678,-0.019409,-0.663391,0.745789
0.2290,-0.056763,-0.018616,-0.663330,0.745972
0.2420,-0.055847,-0.017761,-0.663147,0.746155
0.2500,-0.054932,-0.017029,-0.662903,0.746460
0.2620,-0.054077,-0.016235,-0.662598,0.746826
0.2700,-0.053223,-0.015564,-0.662292,0.747192
0.2780,-0.052368,-0.014832,-0.661987,0.747498
0.2910,-0.051636,-0.014160,-0.661865,0.747742
0.2990,-0.050903,-0.013550,-0.661804,0.747803
0.3110,-0.050232,-0.012939,-0.661804,0.747864
0.3190,-0.049500,-0.012390,-0.661926,0.747803
0.3320,-0.048828,-0.011841,-0.662170,0.747681
0.3400,-0.048096,-0.011353,-0.662353,0.747559
0.3520,-0.047424,-0.010864,-0.662476,0.747498
0.3600,-0.046692,-0.010376,-0.662476,0.747559
0.3690,-0.045959,-0.009827,-0.662415,0.747681
0.3810,-0.045166,-0.009338,-0.662231,0.747864
0.3890,-0.044434,-0.008789,-0.661987,0.748169
0.4010,-0.043701,-0.008240,-0.661682,0.748413
0.4100,-0.042908,-0.007690,-0.661438,0.748718
0.4220,-0.042236,-0.007080,-0.661194,0.749023
0.4300,-0.041565,-0.006531,-0.660828,0.749390
0.4420,-0.040955,-0.005981,-0.660400,0.749756
0.4510,-0.040405,-0.005554,-0.659912,0.750244
0.4630,-0.039856,-0.005127,-0.659485,0.750671
0.4710,-0.039429,-0.004761,-0.659058,0.751038
0.4790,-0.039063,-0.004456,-0.658752,0.751343
0.4920,-0.038757,-0.004211,-0.658508,0.751587
0.5030,-0.038513,-0.004089,-0.658325,0.751770
0.5120,-0.038330,-0.004028,-0.658081,0.751953
0.5200,-0.038147,-0.003967,-0.657898,0.752136
0.5280,-0.038025,-0.004028,-0.657715,0.752319
0.5410,-0.037964,-0.004150,-0.657471,0.752502
0.5530,-0.037842,-0.004211,-0.657288,0.752686
0.5610,-0.037781,-0.004333,-0.657166,0.752808
0.5690,-0.037720,-0.004395,-0.657104,0.752869
0.5820,-0.037659,-0.004456,-0.657043,0.752869
0.5930,-0.037598,-0.004517,-0.657043,0.752930
0.6020,-0.037598,-0.004517,-0.656982,0.752991
0.6100,-0.037598,-0.004517,-0.656860,0.753052
0.6180,-0.037598,-0.004517,-0.656799,0.753113
0.6310,-0.037598,-0.004517,-0.656799,0.753113
0.6430,-0.037598,-0.004517,-0.656921,0.752991
0.6510,-0.037598,-0.004517,-0.657043,0.752869
0.6630,-0.037598,-0.004517,-0.657166,0.752747
0.6720,-0.037598,-0.004517,-0.657227,0.752686
0.6840,-0.037598,-0.004517,-0.657227,0.752686
0.6920,-0.037598,-0.004456,-0.657166,0.752808
0.7000,-0.037537,-0.004456,-0.657104,0.752869
0.7120,-0.037476,-0.004395,-0.657043,0.752869
0.7210,-0.037476,-0.004395,-0.657043,0.752869
0.7290,-0.037476,-0.004456,-0.657104,0.752869
0.7410,-0.037415,-0.004517,-0.657166,0.752808
0.7540,-0.037292,-0.004578,-0.657166,0.752808
0.7620,-0.037231,-0.004700,-0.657166,0.752808
0.7700,-0.037170,-0.004761,-0.657104,0.752869
0.7820,-0.037048,-0.004822,-0.657104,0.752869
0.7910,-0.036926,-0.004822,-0.657104,0.752869
0.8030,-0.036804,-0.004822,-0.657104,0.752869
0.8110,-0.036621,-0.004761,-0.657043,0.752991
0.8190,-0.036499,-0.004761,-0.656860,0.753113
0.8310,-0.036377,-0.004639,-0.656677,0.753235
0.8430,-0.036255,-0.004578,-0.656494,0.753418
0.8520,-0.036194,-0.004517,-0.656311,0.753601
0.8600,-0.036133,-0.004517,-0.656128,0.753723
0.8720,-0.036133,-0.004517,-0.656006,0.753845
0.8800,-0.036133,-0.004517,-0.655945,0.753906
0.8930,-0.036133,-0.004517,-0.655884,0.753967
0.9010,-0.036133,-0.004578,-0.655823,0.754028
0.9130,-0.036072,-0.004639,-0.655823,0.754089
0.9220,-0.036011,-0.004700,-0.655701,0.754150
0.9300,-0.035950,-0.004761,-0.655579,0.754211
0.9420,-0.035889,-0.004822,-0.655457,0.754395
0.9500,-0.035828,-0.004883,-0.655273,0.754517
0.9620,-0.035767,-0.004944,-0.655212,0.754578
0.9710,-0.035706,-0.005005,-0.655090,0.754700
0.9830,-0.035706,-0.005005,-0.655029,0.754700
0.9910,-0.035706,-0.005005,-0.655029,0.754761
1.0030,-0.035706,-0.005005,-0.654968,0.754822
1.0120,-0.035767,-0.005005,-0.654846,0.754883
1.0200,-0.035828,-0.004944,-0.654724,0.755005
1.0310,-0.035828,-0.004883,-0.654602,0.755127
1.0410,-0.035828,-0.004883,-0.654541,0.755188
1.0520,-0.035706,-0.004822,-0.654541,0.755188
1.0610,-0.035645,-0.004700,-0.654541,0.755188
1.0690,-0.035461,-0.004639,-0.654541,0.755188
1.0810,-0.035278,-0.004578,-0.654541,0.755188
1.0930,-0.035034,-0.004456,-0.654541,0.755188
1.1020,-0.034790,-0.004272,-0.654541,0.755188
1.1100,-0.034485,-0.004028,-0.654541,0.755249
1.1220,-0.034180,-0.003784,-0.654480,0.755249
1.1310,-0.033875,-0.003540,-0.654419,0.755371
1.1430,-0.033508,-0.003235,-0.654358,0.755432
1.1510,-0.033142,-0.002869,-0.654297,0.755493
1.1630,-0.032715,-0.002502,-0.654297,0.755554
1.1710,-0.032288,-0.002075,-0.654297,0.755554
1.1800,-0.031799,-0.001587,-0.654297,0.755554
1.1920,-0.031250,-0.001099,-0.654297,0.755615
1.2000,-0.030640,-0.000610,-0.654236,0.755676
1.2120,-0.030029,-0.000061,-0.654053,0.755859
1.2210,-0.029358,0.000488,-0.653748,0.756103
1.2320,-0.028687,0.001099,-0.653381,0.756531
