# Sesion:5 Fecha:2026-03-19 09:48:21 Shots:1 Duracion:15,51s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0190,0.702148,-0.706543,0.086426,0.018188
0.0210,0.703369,-0.705627,0.084351,0.015564
0.0240,0.704224,-0.705078,0.082397,0.012817
0.0330,0.704651,-0.704895,0.080444,0.010010
0.0410,0.704651,-0.705139,0.078491,0.007080
0.0530,0.704346,-0.705749,0.075562,0.005127
0.0650,0.703796,-0.706604,0.073608,0.002197
0.0730,0.703064,-0.707520,0.071594,-0.000732
0.0820,0.702454,-0.708313,0.069519,-0.003662
0.0940,0.702209,-0.708740,0.067322,-0.006592
0.1020,0.702393,-0.708740,0.064758,-0.009277
0.1110,0.703003,-0.708313,0.062317,-0.012146
0.1230,0.703857,-0.707703,0.059814,-0.015015
0.1350,0.704651,-0.706970,0.057373,-0.017883
0.1430,0.705383,-0.706360,0.054993,-0.020752
0.1520,0.705994,-0.705811,0.052795,-0.023743
0.1640,0.706482,-0.705444,0.050537,-0.026611
0.1720,0.706665,-0.705322,0.048401,-0.029480
0.1840,0.706604,-0.705383,0.046326,-0.032349
0.1930,0.706421,-0.705566,0.044312,-0.035217
0.2010,0.706299,-0.705688,0.041992,-0.037598
0.2130,0.706360,-0.705566,0.040161,-0.040222
0.2250,0.706604,-0.705261,0.038330,-0.042603
0.2340,0.707092,-0.704773,0.036438,-0.044739
0.2420,0.707764,-0.704102,0.034607,-0.046753
0.2530,0.708374,-0.703430,0.032532,-0.048401
0.2620,0.708923,-0.702820,0.030823,-0.050232
0.2740,0.709290,-0.702332,0.029114,-0.052063
0.2820,0.709717,-0.701904,0.027466,-0.053894
0.2910,0.710205,-0.701294,0.025696,-0.055603
0.3030,0.710876,-0.700562,0.024048,-0.057312
0.3110,0.712769,-0.698547,0.022400,-0.059021
0.3230,0.713562,-0.697693,0.020752,-0.060608
0.3320,0.714233,-0.696838,0.019226,-0.062134
0.3440,0.714722,-0.696228,0.017700,-0.063721
0.3520,0.714905,-0.695862,0.016968,-0.066162
0.3640,0.714966,-0.695679,0.015503,-0.067810
0.3730,0.715027,-0.695496,0.013916,-0.069397
0.3810,0.715149,-0.695251,0.012268,-0.071045
0.3930,0.715515,-0.694763,0.010620,-0.072632
0.4050,0.716736,-0.693298,0.008667,-0.074463
0.4140,0.717346,-0.692566,0.007019,-0.075989
0.4220,0.717834,-0.691895,0.005493,-0.077454
0.4340,0.718201,-0.691345,0.004150,-0.078979
0.4420,0.718445,-0.690918,0.002991,-0.080444
