# Sesion:2 Fecha:2026-04-05 21:11:01 Shots:1 Duracion:13,81s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,1171306,0.371460,-0.442932,-0.540222,0.611511,68.7958,0
0.0100,1171316,0.374146,-0.440918,-0.541626,0.610168,69.2669,0
0.0200,1171326,0.376526,-0.439087,-0.543274,0.608459,69.6710,0
0.0300,1171336,0.378723,-0.437500,-0.545227,0.606506,70.0216,0
0.0400,1171346,0.380859,-0.435974,-0.547363,0.604370,70.3742,0
0.0500,1171356,0.382996,-0.434326,-0.549500,0.602234,70.7388,0
0.0600,1171366,0.385193,-0.432373,-0.551514,0.600403,71.1444,0
0.0700,1171376,0.387451,-0.430176,-0.553345,0.598816,71.5991,0
0.0800,1171386,0.389832,-0.427734,-0.554932,0.597595,72.0981,0
0.0900,1171396,0.392212,-0.425171,-0.556335,0.596558,72.6356,0
0.1000,1171406,0.394653,-0.422546,-0.557556,0.595703,73.1936,0
0.1100,1171416,0.396973,-0.419983,-0.558655,0.594910,73.7353,0
0.1200,1171426,0.399231,-0.417480,-0.559753,0.594116,74.2582,0
0.1300,1171436,0.401428,-0.415161,-0.560852,0.593201,74.7677,0
0.1400,1171446,0.403564,-0.413025,-0.561890,0.592285,75.2680,0
0.1500,1171456,0.405701,-0.411011,-0.562805,0.591370,75.7572,0
0.1600,1171466,0.407776,-0.409119,-0.563599,0.590454,76.2293,0
0.1700,1171476,0.411743,-0.405701,-0.565125,0.588623,76.6935,0
0.1800,1171486,0.413696,-0.404053,-0.565735,0.587830,77.1660,0
0.1900,1171496,0.415710,-0.402222,-0.566162,0.587219,77.6621,0
0.2000,1171506,0.417786,-0.400269,-0.566528,0.586731,78.1684,0
0.2100,1171516,0.419800,-0.398315,-0.566895,0.586243,78.6638,0
0.2200,1171526,0.421753,-0.396423,-0.567444,0.585632,79.1174,0
0.2300,1171536,0.423523,-0.394775,-0.568298,0.584717,79.5118,0
0.2400,1171546,0.425049,-0.393311,-0.569336,0.583557,79.8502,0
0.2500,1171556,0.426331,-0.391907,-0.570557,0.582336,80.1540,0
0.2600,1171566,0.427551,-0.390564,-0.571899,0.580994,80.4388,0
0.2700,1171576,0.428345,-0.389526,-0.572998,0.580078,80.7192,0
0.2800,1171586,0.429443,-0.388000,-0.574219,0.579041,81.0357,0
0.2900,1171596,0.430664,-0.386169,-0.575256,0.578308,81.3957,0
0.3000,1171606,0.431946,-0.384155,-0.576111,0.577881,81.7968,0
0.3100,1171616,0.433289,-0.381958,-0.576782,0.577637,82.2282,0
0.3200,1171626,0.434570,-0.379700,-0.577332,0.577637,82.6900,0
0.3300,1171636,0.435852,-0.377502,-0.577820,0.577576,83.1357,0
0.3400,1171646,0.437012,-0.375549,-0.578430,0.577454,83.5419,0
0.3500,1171656,0.438049,-0.373901,-0.579102,0.577087,83.8988,0
0.3600,1171666,0.438965,-0.372559,-0.579895,0.576416,84.2014,0
0.3700,1171676,0.439819,-0.371521,-0.580872,0.575439,84.4526,0
0.3800,1171686,0.440674,-0.370667,-0.581909,0.574280,84.6592,0
0.3900,1171696,0.441589,-0.369934,-0.583008,0.572998,84.8810,0
0.4000,1171706,0.442566,-0.369141,-0.583984,0.571716,85.1552,0
0.4100,1171716,0.443787,-0.368164,-0.584717,0.570679,85.4993,0
0.4200,1171726,0.445251,-0.366882,-0.585022,0.570007,85.8909,0
0.4300,1171736,0.446838,-0.365356,-0.585083,0.569641,86.2973,0
0.4400,1171746,0.448425,-0.363770,-0.585022,0.569458,86.6798,0
0.4500,1171756,0.451111,-0.361267,-0.585083,0.568909,87.0050,0
0.4600,1171766,0.452087,-0.360474,-0.585388,0.568298,87.2673,0
0.4700,1171776,0.452820,-0.359802,-0.585815,0.567749,87.5010,0
0.4800,1171786,0.453491,-0.359131,-0.586243,0.567200,87.7298,0
0.4900,1171796,0.454102,-0.358398,-0.586548,0.566772,87.9659,0
0.5000,1171806,0.454773,-0.357605,-0.586853,0.566467,88.2119,0
0.5100,1171816,0.455383,-0.356750,-0.587158,0.566223,88.4590,0
0.5200,1171826,0.455994,-0.355896,-0.587402,0.565979,88.7065,0
0.5300,1171836,0.456482,-0.355103,-0.587708,0.565796,88.9382,0
0.5400,1171846,0.456726,-0.354492,-0.588074,0.565613,89.1551,0
0.5500,1171856,0.456909,-0.353943,-0.588440,0.565369,89.3666,0
0.5600,1171866,0.457031,-0.353455,-0.588745,0.565308,89.5819,0
0.5700,1171876,0.457153,-0.353027,-0.589050,0.565186,89.7992,0
0.5800,1171886,0.457336,-0.352661,-0.589294,0.565002,90.0086,0
0.5900,1171896,0.457520,-0.352417,-0.589600,0.564697,90.2025,0
