# Sesion:1 Fecha:2026-04-05 21:09:44 Shots:1 Duracion:14,47s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,1097226,0.379333,-0.443481,-0.541199,0.605469,69.5773,0
0.0100,1097236,0.381958,-0.440735,-0.542358,0.604736,70.1295,0
0.0200,1097246,0.384460,-0.437988,-0.543640,0.604004,70.6636,0
0.0300,1097256,0.386719,-0.435242,-0.545166,0.603149,71.1620,0
0.0400,1097266,0.388855,-0.432617,-0.546936,0.602051,71.6117,0
0.0500,1097276,0.390686,-0.430176,-0.549011,0.600708,72.0074,0
0.0600,1097286,0.392395,-0.427856,-0.551270,0.599243,72.3731,0
0.0700,1097296,0.394043,-0.425476,-0.553406,0.597839,72.7507,0
0.0800,1097306,0.395813,-0.422852,-0.555420,0.596680,73.1675,0
0.0900,1097316,0.397766,-0.419983,-0.557251,0.595703,73.6346,0
0.1000,1097326,0.399780,-0.416931,-0.558960,0.594910,74.1335,0
0.1100,1097336,0.401794,-0.413757,-0.560730,0.594116,74.6301,0
0.1200,1097346,0.403809,-0.410645,-0.562622,0.593079,75.0977,0
0.1300,1097356,0.405701,-0.407715,-0.564758,0.591797,75.5182,0
0.1400,1097366,0.407471,-0.405090,-0.567139,0.590088,75.9088,0
0.1500,1097376,0.409119,-0.402893,-0.569702,0.588013,76.2369,0
0.1600,1097386,0.410645,-0.401062,-0.572388,0.585571,76.5200,0
0.1700,1097396,0.412109,-0.399658,-0.575012,0.582886,76.7704,0
0.1800,1097406,0.413513,-0.398560,-0.577576,0.580139,77.0140,0
0.1900,1097416,0.415039,-0.397400,-0.579956,0.577454,77.3450,0
0.2000,1097426,0.416748,-0.396118,-0.581970,0.575073,77.7560,0
0.2100,1097436,0.418579,-0.394592,-0.583557,0.573181,78.2401,0
0.2200,1097446,0.420593,-0.392822,-0.584778,0.571655,78.7757,0
0.2300,1097456,0.422729,-0.390869,-0.585632,0.570618,79.3269,0
0.2400,1097466,0.424805,-0.388916,-0.586304,0.569702,79.8549,0
0.2500,1097476,0.426758,-0.387146,-0.586914,0.568787,80.3376,0
0.2600,1097486,0.429993,-0.384460,-0.588257,0.566772,80.7785,0
0.2700,1097496,0.431335,-0.383301,-0.589050,0.565796,81.2050,0
0.2800,1097506,0.432556,-0.381958,-0.589722,0.564941,81.6382,0
0.2900,1097516,0.433777,-0.380554,-0.590454,0.564270,82.0721,0
0.3000,1097526,0.434937,-0.379028,-0.591125,0.563721,82.5093,0
0.3100,1097536,0.436035,-0.377380,-0.591797,0.563232,82.9437,0
0.3200,1097546,0.437073,-0.375793,-0.592529,0.562744,83.3629,0
0.3300,1097556,0.438049,-0.374207,-0.593323,0.562195,83.7569,0
0.3400,1097566,0.439026,-0.372681,-0.594177,0.561523,84.1336,0
0.3500,1097576,0.440063,-0.371094,-0.595032,0.560852,84.4974,0
0.3600,1097586,0.440979,-0.369690,-0.596008,0.559998,84.8330,0
0.3700,1097596,0.441895,-0.368469,-0.597107,0.558960,85.1298,0
0.3800,1097606,0.442627,-0.367493,-0.598328,0.557678,85.3893,0
0.3900,1097616,0.443359,-0.366638,-0.599609,0.556335,85.6226,0
0.4000,1097626,0.444031,-0.365845,-0.600769,0.554993,85.8639,0
0.4100,1097636,0.444824,-0.364929,-0.601807,0.553833,86.1340,0
0.4200,1097646,0.445679,-0.363953,-0.602661,0.552856,86.4498,0
0.4300,1097656,0.446594,-0.362793,-0.603394,0.552063,86.7925,0
0.4400,1097666,0.447510,-0.361694,-0.604004,0.551453,87.1499,0
0.4500,1097676,0.448364,-0.360718,-0.604492,0.550842,87.5035,0
0.4600,1097686,0.449158,-0.359863,-0.604858,0.550354,87.8498,0
0.4700,1097696,0.450012,-0.359070,-0.604980,0.549988,88.2206,0
0.4800,1097706,0.450989,-0.358276,-0.604858,0.549866,88.6065,0
