# Sesion:17 Fecha:2026-04-05 21:33:31 Shots:1 Duracion:14,73s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.8200,427736,0.703796,-0.682739,0.073364,-0.181946,93.5096,0
0.8300,427746,0.704285,-0.682434,0.074280,-0.180969,93.5168,0
0.8400,427756,0.704651,-0.682190,0.075073,-0.180115,93.5114,0
0.8500,427766,0.705017,-0.681946,0.075928,-0.179260,93.4930,0
0.8600,427776,0.705322,-0.681824,0.076721,-0.178406,93.4577,0
0.8700,427786,0.705444,-0.681763,0.077576,-0.177490,93.4108,0
0.8800,427796,0.705627,-0.681702,0.078552,-0.176575,93.3605,0
0.8900,427806,0.705872,-0.681580,0.079590,-0.175598,93.3106,0
0.9000,427816,0.706177,-0.681458,0.080566,-0.174561,93.2586,0
0.9100,427826,0.706482,-0.681274,0.081604,-0.173462,93.2081,0
0.9200,427836,0.706909,-0.681030,0.082581,-0.172363,93.1602,0
0.9300,427846,0.707397,-0.680664,0.083557,-0.171204,93.1084,0
0.9400,427856,0.707886,-0.680298,0.084534,-0.170105,93.0444,0
0.9500,427866,0.708740,-0.679749,0.086304,-0.167969,92.9691,0
0.9600,427876,0.709045,-0.679565,0.087158,-0.166992,92.8780,0
0.9700,427886,0.709167,-0.679504,0.088074,-0.166016,92.7716,0
0.9800,427896,0.709351,-0.679443,0.088989,-0.165039,92.6589,0
0.9900,427906,0.709473,-0.679443,0.089905,-0.164124,92.5419,0
1.0000,427916,0.709534,-0.679443,0.090759,-0.163208,92.4227,0
1.0100,427926,0.709595,-0.679504,0.091675,-0.162292,92.2973,0
1.0200,427936,0.709534,-0.679626,0.092529,-0.161377,92.1623,0
1.0300,427946,0.709534,-0.679749,0.093445,-0.160522,92.0301,0
1.0400,427956,0.709595,-0.679749,0.094238,-0.159668,91.9131,0
1.0500,427966,0.709717,-0.679687,0.094971,-0.158875,91.8124,0
1.0600,427976,0.709900,-0.679626,0.095703,-0.158203,91.7175,0
1.0700,427986,0.710022,-0.679504,0.096375,-0.157593,91.6206,0
1.0800,427996,0.710083,-0.679443,0.097107,-0.157043,91.5176,0
1.0900,428006,0.710083,-0.679443,0.097839,-0.156616,91.3988,0
1.1000,428016,0.710022,-0.679565,0.098572,-0.156189,91.2684,0
1.1100,428026,0.709900,-0.679626,0.099365,-0.155823,91.1341,0
1.1200,428036,0.709839,-0.679687,0.100037,-0.155457,91.0045,0
1.1300,428046,0.709778,-0.679687,0.100708,-0.155151,90.8842,0
1.1400,428056,0.709839,-0.679626,0.101379,-0.154846,90.7702,0
1.1500,428066,0.709961,-0.679504,0.101990,-0.154480,90.6713,0
1.1600,428076,0.710144,-0.679260,0.102478,-0.154175,90.6062,0
1.1700,428086,0.710449,-0.678955,0.102905,-0.153809,90.5460,0
1.1800,428096,0.710815,-0.678650,0.103271,-0.153503,90.4709,0
1.1900,428106,0.710999,-0.678406,0.103638,-0.153198,90.3655,0
1.2000,428116,0.710999,-0.678406,0.104004,-0.152954,90.2296,0
1.2100,428126,0.710815,-0.678589,0.104492,-0.152710,90.0815,0
1.2200,428136,0.710510,-0.678894,0.104980,-0.152466,89.9383,0
1.2300,428146,0.710022,-0.679321,0.105774,-0.152222,89.8187,0
1.2400,428156,0.710022,-0.679321,0.106018,-0.152161,89.7312,0
1.2500,428166,0.710144,-0.679199,0.106140,-0.152100,89.6659,0
1.2600,428176,0.710205,-0.679077,0.106140,-0.152161,89.6098,0
1.2700,428186,0.710327,-0.679016,0.106140,-0.152161,89.5505,0
1.2800,428196,0.710327,-0.678955,0.106201,-0.152100,89.4883,0
1.2900,428206,0.710449,-0.678894,0.106262,-0.152039,89.4296,0
1.3000,428216,0.710510,-0.678772,0.106384,-0.151855,89.3769,0
1.3100,428226,0.710632,-0.678711,0.106506,-0.151672,89.3195,0
1.3200,428236,0.710693,-0.678711,0.106628,-0.151367,89.2566,0
1.3300,428246,0.710754,-0.678650,0.106750,-0.151001,89.1932,0
1.3400,428256,0.710876,-0.678589,0.106873,-0.150757,89.1407,0
1.3500,428266,0.711060,-0.678467,0.106934,-0.150513,89.0995,0
1.3600,428276,0.711243,-0.678345,0.106934,-0.150269,89.0669,0
1.3700,428286,0.711365,-0.678223,0.106934,-0.150085,89.0295,0
1.3800,428296,0.711426,-0.678223,0.106873,-0.149841,88.9759,0
1.3900,428306,0.711487,-0.678223,0.106934,-0.149597,88.9185,0
1.4000,428316,0.711548,-0.678223,0.106995,-0.149292,88.8644,0
1.4100,428326,0.711670,-0.678162,0.107056,-0.148987,88.8207,0
1.4200,428336,0.711792,-0.678040,0.107117,-0.148743,88.7832,0
1.4300,428346,0.711975,-0.677917,0.107117,-0.148499,88.7487,0
1.4400,428356,0.712097,-0.677795,0.107178,-0.148315,88.7196,0
1.4500,428366,0.712280,-0.677673,0.107178,-0.148132,88.6870,0
1.4600,428376,0.712402,-0.677551,0.107239,-0.148010,88.6501,0
1.4700,428386,0.712524,-0.677429,0.107361,-0.147888,88.6156,0
1.4800,428396,0.712585,-0.677368,0.107483,-0.147766,88.5851,0
1.4900,428406,0.712769,-0.677246,0.107544,-0.147644,88.5626,0
1.5000,428416,0.712952,-0.677063,0.107605,-0.147461,88.5417,0
1.5100,428426,0.713379,-0.676636,0.107727,-0.147034,88.5212,0
1.5200,428436,0.713562,-0.676514,0.107788,-0.146790,88.4970,0
1.5300,428446,0.713745,-0.676392,0.107910,-0.146484,88.4632,0
1.5400,428456,0.713867,-0.676270,0.108032,-0.146179,88.4268,0
1.5500,428466,0.713989,-0.676208,0.108154,-0.145813,88.3892,0
1.5600,428476,0.714111,-0.676147,0.108337,-0.145447,88.3468,0
1.5700,428486,0.714172,-0.676147,0.108459,-0.145081,88.2974,0
1.5800,428496,0.714233,-0.676147,0.108521,-0.144714,88.2423,0
1.5900,428506,0.714172,-0.676270,0.108521,-0.144409,88.1772,0
1.6000,428516,0.714050,-0.676392,0.108521,-0.144226,88.1119,0
1.6100,428526,0.714050,-0.676514,0.108521,-0.144043,88.0610,0
1.6200,428536,0.714050,-0.676514,0.108459,-0.143921,88.0223,0
1.6300,428546,0.714111,-0.676453,0.108337,-0.143860,87.9973,0
1.6400,428556,0.714233,-0.676331,0.108276,-0.143799,87.9778,0
1.6500,428566,0.714355,-0.676270,0.108276,-0.143738,87.9544,0
1.6600,428576,0.714417,-0.676208,0.108337,-0.143616,87.9269,0
1.6700,428586,0.714478,-0.676208,0.108337,-0.143433,87.8965,0
1.6800,428596,0.714539,-0.676147,0.108337,-0.143250,87.8699,0
1.6900,428606,0.714661,-0.676086,0.108276,-0.143066,87.8459,0
1.7000,428616,0.714722,-0.676025,0.108215,-0.142883,87.8225,0
1.7100,428626,0.714783,-0.676025,0.108093,-0.142761,87.7997,0
1.7200,428636,0.714844,-0.676025,0.107971,-0.142700,87.7791,0
1.7300,428646,0.714905,-0.675964,0.107910,-0.142578,87.7656,0
1.7400,428656,0.714966,-0.675903,0.107910,-0.142456,87.7555,0
1.7500,428666,0.715088,-0.675842,0.107910,-0.142456,87.7489,0
1.7600,428676,0.715210,-0.675720,0.107971,-0.142395,87.7409,0
1.7700,428686,0.715271,-0.675598,0.107971,-0.142395,87.7273,0
1.7800,428696,0.715332,-0.675537,0.107971,-0.142395,87.7067,0
1.7900,428706,0.715393,-0.675476,0.107971,-0.142334,87.6782,0
1.8000,428716,0.715332,-0.675537,0.108032,-0.142334,87.6423,0
1.8100,428726,0.715210,-0.675659,0.108093,-0.142273,87.5986,0
1.8200,428736,0.715088,-0.675842,0.108215,-0.142151,87.5488,0
1.8300,428746,0.714905,-0.676025,0.108276,-0.141968,87.5021,0
1.8400,428756,0.714783,-0.676147,0.108398,-0.141785,87.4593,0
1.8500,428766,0.714783,-0.676270,0.108459,-0.141541,87.4288,0
1.8600,428776,0.714722,-0.676270,0.108582,-0.141357,87.4055,0
1.8700,428786,0.714783,-0.676270,0.108704,-0.141174,87.3918,0
1.8800,428796,0.714783,-0.676270,0.108826,-0.141052,87.3823,0
1.8900,428806,0.714844,-0.676208,0.108887,-0.140991,87.3757,0
1.9000,428816,0.714783,-0.676270,0.109009,-0.140991,87.3609,0
1.9100,428826,0.714722,-0.676270,0.109192,-0.141052,87.3403,0
1.9200,428836,0.714722,-0.676270,0.109375,-0.141052,87.3184,0
1.9300,428846,0.714661,-0.676270,0.109619,-0.141113,87.2975,0
1.9400,428856,0.714661,-0.676208,0.109863,-0.141113,87.2723,0
1.9500,428866,0.714600,-0.676208,0.110107,-0.141052,87.2429,0
1.9600,428876,0.714539,-0.676270,0.110291,-0.141052,87.2114,0
1.9700,428886,0.714539,-0.676331,0.110413,-0.140930,87.1802,0
1.9800,428896,0.714478,-0.676331,0.110474,-0.140869,87.1541,0
1.9900,428906,0.714539,-0.676331,0.110413,-0.140747,87.1335,0
2.0000,428916,0.714539,-0.676392,0.110352,-0.140686,87.1133,0
2.0100,428926,0.714539,-0.676392,0.110229,-0.140564,87.1006,0
2.0200,428936,0.714539,-0.676453,0.110168,-0.140442,87.0886,0
2.0300,428946,0.714539,-0.676453,0.110168,-0.140320,87.0766,0
2.0400,428956,0.714539,-0.676453,0.110291,-0.140259,87.0604,0
2.0500,428966,0.714539,-0.676453,0.110413,-0.140198,87.0383,0
2.0600,428976,0.714478,-0.676514,0.110596,-0.140137,87.0120,0
2.0700,428986,0.714417,-0.676575,0.110718,-0.140137,86.9805,0
2.0800,428996,0.714111,-0.676819,0.110962,-0.140198,86.9417,0
2.0900,429006,0.713928,-0.677002,0.110962,-0.140259,86.9036,0
2.1000,429016,0.713806,-0.677124,0.111023,-0.140198,86.8734,0
2.1100,429026,0.713684,-0.677246,0.111023,-0.140259,86.8518,0
2.1200,429036,0.713562,-0.677368,0.111023,-0.140259,86.8318,0
2.1300,429046,0.713440,-0.677490,0.111023,-0.140259,86.8099,0
2.1400,429056,0.713318,-0.677612,0.111084,-0.140198,86.7891,0
2.1500,429066,0.713196,-0.677734,0.111145,-0.140137,86.7693,0
2.1600,429076,0.713135,-0.677856,0.111267,-0.140015,86.7494,0
2.1700,429086,0.713074,-0.677917,0.111389,-0.139893,86.7369,0
2.1800,429096,0.713074,-0.677917,0.111450,-0.139832,86.7317,0
2.1900,429106,0.713074,-0.677917,0.111511,-0.139648,86.7295,0
2.2000,429116,0.713074,-0.677979,0.111450,-0.139465,86.7303,0
2.2100,429126,0.713135,-0.677979,0.111389,-0.139343,86.7312,0
2.2200,429136,0.713135,-0.677979,0.111389,-0.139221,86.7302,0
2.2300,429146,0.713135,-0.678040,0.111328,-0.139160,86.7280,0
2.2400,429156,0.713135,-0.678040,0.111328,-0.139038,86.7260,0
2.2500,429166,0.713135,-0.678040,0.111389,-0.138977,86.7174,0
2.2600,429176,0.713074,-0.678040,0.111450,-0.138916,86.7074,0
2.2700,429186,0.713074,-0.678101,0.111572,-0.138794,86.6992,0
2.2800,429196,0.713074,-0.678101,0.111633,-0.138733,86.6948,0
2.2900,429206,0.713135,-0.678040,0.111694,-0.138672,86.7068,0
2.3000,429216,0.713196,-0.677979,0.111755,-0.138611,86.7217,0
2.3100,429226,0.713318,-0.677856,0.111755,-0.138611,86.7256,0
2.3200,429236,0.713379,-0.677795,0.111816,-0.138550,86.7198,0
2.3300,429246,0.713379,-0.677795,0.111877,-0.138489,86.7060,0
2.3400,429256,0.713379,-0.677795,0.112000,-0.138367,86.6935,0
2.3500,429266,0.713379,-0.677795,0.112122,-0.138245,86.6821,0
2.3600,429276,0.713440,-0.677734,0.112366,-0.137878,86.6795,0
2.3700,429286,0.713623,-0.677612,0.112427,-0.137695,86.6858,0
2.3800,429296,0.713806,-0.677429,0.112488,-0.137512,86.6989,0
2.3900,429306,0.713989,-0.677307,0.112488,-0.137329,86.7066,0
2.4000,429316,0.713989,-0.677307,0.112488,-0.137146,86.6932,0
2.4100,429326,0.713867,-0.677490,0.112488,-0.136902,86.6535,0
2.4200,429336,0.713684,-0.677734,0.112549,-0.136780,86.6051,0
2.4300,429346,0.713501,-0.677917,0.112549,-0.136597,86.5645,0
2.4400,429356,0.713440,-0.678040,0.112610,-0.136475,86.5414,0
2.4500,429366,0.713440,-0.678040,0.112610,-0.136353,86.5355,0
2.4600,429376,0.713440,-0.677979,0.112671,-0.136292,86.5381,0
2.4700,429386,0.713501,-0.677979,0.112793,-0.136230,86.5381,0
2.4800,429396,0.713562,-0.677917,0.112854,-0.136108,86.5346,0
2.4900,429406,0.713562,-0.677917,0.112915,-0.136047,86.5270,0
2.5000,429416,0.713562,-0.677917,0.113098,-0.135986,86.5133,0
2.5100,429426,0.713501,-0.677979,0.113281,-0.135925,86.4871,0
2.5200,429436,0.713379,-0.678040,0.113403,-0.135803,86.4610,0
2.5300,429446,0.713379,-0.678101,0.113525,-0.135681,86.4372,0
2.5400,429456,0.713379,-0.678101,0.113586,-0.135498,86.4212,0
2.5500,429466,0.713440,-0.678101,0.113586,-0.135315,86.4148,0
2.5600,429476,0.713501,-0.678040,0.113464,-0.135132,86.4130,0
2.5700,429486,0.713623,-0.677979,0.113403,-0.134949,86.4070,0
2.5800,429496,0.713623,-0.678040,0.113342,-0.134705,86.3971,0
2.5900,429506,0.713623,-0.678101,0.113281,-0.134460,86.3888,0
2.6000,429516,0.713623,-0.678162,0.113281,-0.134277,86.3822,0
2.6100,429526,0.713623,-0.678162,0.113281,-0.134094,86.3729,0
2.6200,429536,0.713623,-0.678223,0.113403,-0.134033,86.3563,0
2.6300,429546,0.713562,-0.678223,0.113464,-0.133911,86.3375,0
2.6400,429556,0.713501,-0.678284,0.113708,-0.133850,86.3214,0
2.6500,429566,0.713501,-0.678284,0.113831,-0.133911,86.3149,0
2.6600,429576,0.713562,-0.678223,0.113892,-0.133972,86.3148,0
2.6700,429586,0.713562,-0.678101,0.113831,-0.134094,86.3170,0
2.6800,429596,0.713623,-0.678040,0.113770,-0.134155,86.3156,0
2.6900,429606,0.713623,-0.678101,0.113647,-0.134277,86.3114,0
2.7000,429616,0.713623,-0.678101,0.113586,-0.134338,86.3021,0
2.7100,429626,0.713623,-0.678101,0.113586,-0.134338,86.2908,0
2.7200,429636,0.713623,-0.678101,0.113525,-0.134277,86.2849,0
2.7300,429646,0.713684,-0.678040,0.113525,-0.134216,86.2864,0
2.7400,429656,0.713867,-0.677917,0.113586,-0.133972,86.2930,0
2.7500,429666,0.713989,-0.677795,0.113586,-0.133728,86.2999,0
2.7600,429676,0.714050,-0.677795,0.113586,-0.133484,86.2946,0
2.7700,429686,0.714050,-0.677856,0.113647,-0.133179,86.2704,0
2.7800,429696,0.713989,-0.677979,0.113647,-0.132874,86.2402,0
2.7900,429706,0.713989,-0.678040,0.113647,-0.132690,86.2181,0
2.8000,429716,0.713989,-0.678040,0.113586,-0.132568,86.2072,0
2.8100,429726,0.714050,-0.677979,0.113525,-0.132507,86.2046,0
2.8200,429736,0.714050,-0.678040,0.113464,-0.132507,86.2003,0
2.8300,429746,0.713989,-0.678101,0.113464,-0.132568,86.1849,0
2.8400,429756,0.713806,-0.678223,0.113464,-0.132629,86.1555,0
2.8500,429766,0.713623,-0.678406,0.113586,-0.132751,86.1382,0
2.8600,429776,0.713562,-0.678467,0.113647,-0.132751,86.1449,0
2.8700,429786,0.713623,-0.678345,0.113708,-0.132874,86.1614,0
2.8800,429796,0.713745,-0.678223,0.113770,-0.132935,86.1658,0
2.8900,429806,0.713806,-0.678101,0.113831,-0.132996,86.1504,0
2.9000,429816,0.713745,-0.678162,0.113953,-0.132996,86.1233,0
2.9100,429826,0.713623,-0.678284,0.114136,-0.132996,86.0998,0
2.9200,429836,0.713562,-0.678345,0.114380,-0.132812,86.0940,0
2.9300,429846,0.713684,-0.678223,0.114380,-0.132751,86.1052,0
2.9400,429856,0.713806,-0.678040,0.114380,-0.132690,86.1170,0
2.9500,429866,0.713867,-0.677979,0.114441,-0.132629,86.1199,0
2.9600,429876,0.713867,-0.678040,0.114380,-0.132629,86.1132,0
2.9700,429886,0.713867,-0.678040,0.114380,-0.132629,86.1032,0
2.9800,429896,0.713867,-0.678040,0.114441,-0.132568,86.0925,0
2.9900,429906,0.713867,-0.678040,0.114441,-0.132568,86.0860,0
3.0000,429916,0.713806,-0.678040,0.114502,-0.132629,86.0821,0
3.0100,429926,0.713806,-0.678040,0.114563,-0.132690,86.0790,0
3.0200,429936,0.713806,-0.678040,0.114563,-0.132690,86.0749,0
3.0300,429946,0.713806,-0.678040,0.114685,-0.132751,86.0631,0
3.0400,429956,0.713806,-0.677979,0.114746,-0.132812,86.0508,0
3.0500,429966,0.713806,-0.677979,0.114868,-0.132751,86.0408,0
3.0600,429976,0.713806,-0.677979,0.114990,-0.132751,86.0361,0
3.0700,429986,0.713867,-0.677917,0.115051,-0.132690,86.0363,0
3.0800,429996,0.713928,-0.677856,0.115112,-0.132629,86.0360,0
3.0900,430006,0.713928,-0.677856,0.115112,-0.132629,86.0291,0
3.1000,430016,0.713928,-0.677856,0.115051,-0.132568,86.0161,0
3.1100,430026,0.713928,-0.677856,0.115051,-0.132507,86.0031,0
3.1200,430036,0.713928,-0.677856,0.114990,-0.132507,85.9919,0
3.1300,430046,0.713928,-0.677856,0.114929,-0.132446,85.9837,0
3.1400,430056,0.713989,-0.677856,0.114868,-0.132385,85.9783,0
3.1500,430066,0.713989,-0.677856,0.114868,-0.132324,85.9724,0
3.1600,430076,0.713989,-0.677856,0.114929,-0.132141,85.9697,0
3.1700,430086,0.714050,-0.677856,0.114929,-0.132019,85.9702,0
3.1800,430096,0.714111,-0.677795,0.114929,-0.131897,85.9676,0
3.1900,430106,0.714172,-0.677795,0.114868,-0.131775,85.9545,0
3.2000,430116,0.714111,-0.677979,0.114746,-0.131531,85.9314,0
3.2100,430126,0.713989,-0.678101,0.114624,-0.131409,85.9076,0
3.2200,430136,0.713928,-0.678162,0.114563,-0.131287,85.8928,0
3.2300,430146,0.713989,-0.678162,0.114441,-0.131226,85.8905,0
3.2400,430156,0.714050,-0.678162,0.114380,-0.131165,85.8973,0
3.2500,430166,0.714111,-0.678101,0.114258,-0.131104,85.9056,0
3.2600,430176,0.714111,-0.678101,0.114136,-0.131104,85.9074,0
3.2700,430186,0.714050,-0.678162,0.114136,-0.131165,85.8962,0
3.2800,430196,0.713989,-0.678284,0.114136,-0.131104,85.8789,0
3.2900,430206,0.713867,-0.678345,0.114136,-0.131104,85.8625,0
3.3000,430216,0.713806,-0.678467,0.114258,-0.130981,85.8493,0
3.3100,430226,0.713745,-0.678528,0.114441,-0.130920,85.8356,0
3.3200,430236,0.713623,-0.678589,0.114624,-0.130798,85.8159,0
3.3300,430246,0.713562,-0.678711,0.114746,-0.130676,85.7912,0
3.3400,430256,0.713379,-0.678833,0.114868,-0.130554,85.7619,0
3.3500,430266,0.713257,-0.679016,0.114929,-0.130432,85.7363,0
3.3600,430276,0.713196,-0.679138,0.114868,-0.130310,85.7149,0
3.3700,430286,0.713135,-0.679199,0.114807,-0.130127,85.7034,0
3.3800,430296,0.713196,-0.679199,0.114624,-0.130005,85.7014,0
3.3900,430306,0.713196,-0.679260,0.114441,-0.129822,85.7031,0
3.4000,430316,0.713257,-0.679260,0.114258,-0.129639,85.7023,0
3.4100,430326,0.713257,-0.679321,0.114197,-0.129395,85.6980,0
3.4200,430336,0.713257,-0.679321,0.114197,-0.129211,85.6969,0
3.4300,430346,0.713318,-0.679382,0.114197,-0.129028,85.6988,0
3.4400,430356,0.713318,-0.679382,0.114258,-0.128784,85.6981,0
3.4500,430366,0.713318,-0.679382,0.114258,-0.128662,85.6915,0
3.4600,430376,0.713318,-0.679382,0.114258,-0.128540,85.6780,0
3.4700,430386,0.713257,-0.679504,0.114197,-0.128418,85.6623,0
3.4800,430396,0.713196,-0.679626,0.114197,-0.128357,85.6486,0
3.4900,430406,0.713074,-0.679687,0.114197,-0.128357,85.6433,0
3.5000,430416,0.713135,-0.679687,0.114197,-0.128296,85.6513,0
3.5100,430426,0.713196,-0.679626,0.114136,-0.128296,85.6684,0
3.5200,430436,0.713257,-0.679504,0.114075,-0.128296,85.6822,0
3.5300,430446,0.713257,-0.679565,0.114075,-0.128296,85.6817,0
3.5400,430456,0.713135,-0.679626,0.114075,-0.128296,85.6670,0
3.5500,430466,0.713013,-0.679810,0.114075,-0.128296,85.6471,0
3.5600,430476,0.712952,-0.679871,0.114014,-0.128357,85.6347,0
3.5700,430486,0.712952,-0.679871,0.114014,-0.128418,85.6368,0
3.5800,430496,0.712891,-0.679932,0.114014,-0.128357,85.6441,0
3.5900,430506,0.712891,-0.679932,0.114014,-0.128357,85.6492,0
3.6000,430516,0.712891,-0.679932,0.114014,-0.128357,85.6553,0
3.6100,430526,0.712891,-0.679932,0.114014,-0.128357,85.6610,0
3.6200,430536,0.712891,-0.679932,0.114014,-0.128357,85.6671,0
3.6300,430546,0.712952,-0.679932,0.114014,-0.128296,85.6656,0
3.6400,430556,0.712891,-0.679932,0.114014,-0.128174,85.6558,0
3.6500,430566,0.712830,-0.680054,0.114014,-0.128052,85.6406,0
3.6600,430576,0.712769,-0.680115,0.114075,-0.127869,85.6262,0
3.6700,430586,0.712769,-0.680176,0.114075,-0.127747,85.6190,0
3.6800,430596,0.712769,-0.680176,0.114075,-0.127563,85.6144,0
3.6900,430606,0.712830,-0.680176,0.114075,-0.127441,85.6094,0
3.7000,430616,0.712830,-0.680176,0.114075,-0.127380,85.6000,0
3.7100,430626,0.712769,-0.680237,0.114075,-0.127380,85.5922,0
3.7200,430636,0.712708,-0.680298,0.114075,-0.127380,85.5901,0
3.7300,430646,0.712708,-0.680298,0.114075,-0.127380,85.5946,0
