# Sesion:15 Fecha:2026-04-05 21:32:12 Shots:1 Duracion:12,13s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,350916,0.679810,-0.704041,0.186096,-0.086914,65.7770,0
0.0100,350926,0.678772,-0.705444,0.182800,-0.090393,66.3608,0
0.0200,350936,0.677917,-0.706665,0.179565,-0.093750,66.9742,0
0.0300,350946,0.676819,-0.708435,0.173096,-0.100403,67.6189,0
0.0400,350956,0.676575,-0.708923,0.169922,-0.103699,68.2968,0
0.0500,350966,0.676636,-0.709106,0.166809,-0.106934,69.0079,0
0.0600,350976,0.676880,-0.709167,0.163757,-0.110107,69.7323,0
0.0700,350986,0.677124,-0.709106,0.160828,-0.113220,70.4472,0
0.0800,350996,0.677185,-0.709167,0.158020,-0.116272,71.1305,0
0.0900,351006,0.677002,-0.709473,0.155273,-0.119324,71.7594,0
0.1000,351016,0.676453,-0.710022,0.152710,-0.122253,72.3330,0
0.1100,351026,0.675720,-0.710754,0.150269,-0.125183,72.8642,0
0.1200,351036,0.674805,-0.711548,0.147888,-0.127991,73.3743,0
0.1300,351046,0.673950,-0.712402,0.145508,-0.130737,73.8698,0
0.1400,351056,0.673035,-0.713257,0.143127,-0.133301,74.3655,0
0.1500,351066,0.672302,-0.713989,0.140686,-0.135742,74.8729,0
0.1600,351076,0.671753,-0.714539,0.138184,-0.138062,75.3986,0
0.1700,351086,0.671387,-0.714966,0.135681,-0.140259,75.9394,0
0.1800,351096,0.671143,-0.715271,0.133118,-0.142273,76.4855,0
0.1900,351106,0.670959,-0.715515,0.130615,-0.144226,77.0543,0
0.2000,351116,0.670837,-0.715637,0.128174,-0.146118,77.6221,0
0.2100,351126,0.670837,-0.715698,0.125793,-0.148010,78.1885,0
0.2200,351136,0.670837,-0.715698,0.123535,-0.149841,78.7493,0
0.2300,351146,0.670837,-0.715698,0.121399,-0.151733,79.2935,0
0.2400,351156,0.670715,-0.715759,0.119324,-0.153625,79.8060,0
0.2500,351166,0.670288,-0.716064,0.117432,-0.155518,80.2266,0
0.2600,351176,0.669556,-0.716614,0.115601,-0.157471,80.6087,0
0.2700,351186,0.668579,-0.717346,0.113892,-0.159485,80.9943,0
0.2800,351196,0.667664,-0.718018,0.112122,-0.161499,81.4244,0
0.2900,351206,0.667053,-0.718445,0.110229,-0.163574,81.9272,0
0.3000,351216,0.666931,-0.718384,0.108154,-0.165588,82.5017,0
0.3100,351226,0.668030,-0.717102,0.103516,-0.169739,83.1137,0
0.3200,351236,0.668762,-0.716248,0.101196,-0.171814,83.7166,0
0.3300,351246,0.669312,-0.715576,0.098938,-0.173828,84.2735,0
0.3400,351256,0.669495,-0.715210,0.096802,-0.175842,84.7643,0
0.3500,351266,0.669250,-0.715149,0.094910,-0.177795,85.1869,0
0.3600,351276,0.668823,-0.715332,0.093201,-0.179687,85.5503,0
0.3700,351286,0.668091,-0.715759,0.091736,-0.181458,85.8780,0
0.3800,351296,0.667297,-0.716187,0.090393,-0.183228,86.1904,0
0.3900,351306,0.666626,-0.716553,0.089172,-0.184937,86.5093,0
0.4000,351316,0.666138,-0.716736,0.087830,-0.186646,86.8550,0
0.4100,351326,0.665833,-0.716736,0.086487,-0.188354,87.2273,0
0.4200,351336,0.665710,-0.716614,0.085022,-0.190002,87.6197,0
