# Sesion:19 Fecha:2026-04-05 21:39:30 Shots:1 Duracion:13,19s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,772416,0.707947,-0.693481,0.129395,-0.034790,68.3236,0
0.0100,772426,0.708130,-0.693604,0.126709,-0.038208,68.8603,0
0.0200,772436,0.708130,-0.693787,0.124146,-0.041565,69.3719,0
0.0300,772446,0.708008,-0.694153,0.121643,-0.044922,69.8604,0
0.0400,772456,0.707764,-0.694641,0.119202,-0.048218,70.3303,0
0.0500,772466,0.707520,-0.695068,0.116821,-0.051453,70.7921,0
0.0600,772476,0.707214,-0.695496,0.114441,-0.054565,71.2599,0
0.0700,772486,0.706970,-0.695923,0.112061,-0.057678,71.7280,0
0.0800,772496,0.706726,-0.696289,0.109680,-0.060730,72.1982,0
0.0900,772506,0.706482,-0.696655,0.107361,-0.063660,72.6661,0
0.1000,772516,0.706177,-0.697021,0.104980,-0.066528,73.1247,0
0.1100,772526,0.705872,-0.697388,0.102661,-0.069397,73.5745,0
0.1200,772536,0.705505,-0.697815,0.100281,-0.072144,74.0413,0
0.1300,772546,0.705078,-0.698303,0.097900,-0.074890,74.4929,0
0.1400,772556,0.704529,-0.698914,0.095520,-0.077515,74.9259,0
0.1500,772566,0.703918,-0.699585,0.093140,-0.080078,75.3359,0
0.1600,772576,0.703125,-0.700378,0.090881,-0.082581,75.7323,0
0.1700,772586,0.702454,-0.701050,0.088684,-0.084961,76.1619,0
0.1800,772596,0.701965,-0.701538,0.086487,-0.087280,76.6225,0
0.1900,772606,0.701660,-0.701782,0.084412,-0.089478,77.1175,0
0.2000,772616,0.701660,-0.701782,0.082275,-0.091614,77.6336,0
0.2100,772626,0.701843,-0.701599,0.080261,-0.093689,78.1568,0
0.2200,772636,0.702087,-0.701294,0.078308,-0.095764,78.6748,0
0.2300,772646,0.702393,-0.700867,0.076416,-0.097839,79.1765,0
0.2400,772656,0.702759,-0.700317,0.072937,-0.101807,79.6431,0
0.2500,772666,0.702637,-0.700317,0.071289,-0.103760,80.0652,0
0.2600,772676,0.702393,-0.700439,0.069702,-0.105591,80.4538,0
0.2700,772686,0.702026,-0.700684,0.068176,-0.107361,80.8243,0
0.2800,772696,0.701660,-0.700928,0.066650,-0.109192,81.1822,0
0.2900,772706,0.701294,-0.701172,0.065125,-0.111023,81.5420,0
0.3000,772716,0.700867,-0.701416,0.063538,-0.112793,81.8916,0
0.3100,772726,0.700378,-0.701782,0.062195,-0.114319,82.2309,0
0.3200,772736,0.699890,-0.702148,0.060791,-0.115784,82.5621,0
0.3300,772746,0.699341,-0.702637,0.059387,-0.117249,82.8773,0
0.3400,772756,0.698669,-0.703125,0.058044,-0.118774,83.1755,0
0.3500,772766,0.698059,-0.703552,0.056641,-0.120361,83.4672,0
0.3600,772776,0.697449,-0.704041,0.055298,-0.121887,83.7609,0
0.3700,772786,0.696960,-0.704346,0.053955,-0.123352,84.0655,0
0.3800,772796,0.696594,-0.704590,0.052734,-0.124634,84.3850,0
0.3900,772806,0.696350,-0.704712,0.051514,-0.125793,84.7199,0
0.4000,772816,0.696167,-0.704773,0.050354,-0.126953,85.0741,0
0.4100,772826,0.696167,-0.704712,0.049255,-0.127991,85.4365,0
0.4200,772836,0.696167,-0.704529,0.048218,-0.128967,85.8001,0
0.4300,772846,0.696167,-0.704407,0.047180,-0.130005,86.1555,0
0.4400,772856,0.696045,-0.704407,0.046265,-0.131042,86.4823,0
0.4500,772866,0.695679,-0.704651,0.045410,-0.132080,86.7141,0
0.4600,772876,0.695068,-0.705139,0.044678,-0.133118,86.9228,0
0.4700,772886,0.694336,-0.705627,0.044067,-0.134155,87.1601,0
0.4800,772896,0.693909,-0.705933,0.043335,-0.135315,87.4494,0
0.4900,772906,0.693787,-0.705872,0.042480,-0.136475,87.7894,0
0.5000,772916,0.694031,-0.705444,0.041443,-0.137573,88.1520,0
0.5100,772926,0.694458,-0.704895,0.040405,-0.138672,88.4993,0
0.5200,772936,0.695190,-0.703918,0.038330,-0.140564,88.8074,0
0.5300,772946,0.695251,-0.703735,0.037537,-0.141479,89.0769,0
0.5400,772956,0.695190,-0.703613,0.036804,-0.142334,89.3208,0
0.5500,772966,0.695190,-0.703552,0.036194,-0.143127,89.5520,0
0.5600,772976,0.695129,-0.703430,0.035706,-0.143738,89.7922,0
0.5700,772986,0.695251,-0.703247,0.035217,-0.144348,90.0425,0
0.5800,772996,0.695496,-0.702881,0.034668,-0.144897,90.3061,0
0.5900,773006,0.695801,-0.702576,0.034058,-0.145447,90.5662,0
0.6000,773016,0.695984,-0.702271,0.033569,-0.145874,90.8040,0
0.6100,773026,0.696045,-0.702148,0.033142,-0.146362,91.0039,0
0.6200,773036,0.695984,-0.702148,0.032837,-0.146790,91.1732,0
0.6300,773046,0.695862,-0.702148,0.032532,-0.147217,91.3300,0
0.6400,773056,0.695801,-0.702148,0.032166,-0.147705,91.4910,0
0.6500,773066,0.695801,-0.702026,0.031738,-0.148254,91.6554,0
0.6600,773076,0.695862,-0.701904,0.031250,-0.148804,91.8249,0
0.6700,773086,0.695923,-0.701721,0.030762,-0.149414,91.9921,0
0.6800,773096,0.695984,-0.701599,0.030273,-0.149902,92.1565,0
0.6900,773106,0.696045,-0.701477,0.029907,-0.150330,92.3070,0
0.7000,773116,0.696045,-0.701416,0.029663,-0.150635,92.4382,0
0.7100,773126,0.695984,-0.701416,0.029541,-0.150757,92.5599,0
0.7200,773136,0.696045,-0.701355,0.029480,-0.150818,92.6850,0
0.7300,773146,0.696228,-0.701233,0.029419,-0.150818,92.8204,0
0.7400,773156,0.696350,-0.701050,0.029358,-0.150757,92.9396,0
0.7500,773166,0.696472,-0.700928,0.029297,-0.150696,93.0307,0
0.7600,773176,0.696472,-0.700989,0.029297,-0.150574,93.0971,0
0.7700,773186,0.696350,-0.701172,0.029419,-0.150391,93.1517,0
0.7800,773196,0.696228,-0.701355,0.029724,-0.150146,93.2111,0
0.7900,773206,0.696167,-0.701416,0.030090,-0.149780,93.2870,0
0.8000,773216,0.696655,-0.701111,0.030884,-0.148926,93.3821,0
0.8100,773226,0.697021,-0.700806,0.031311,-0.148499,93.4835,0
0.8200,773236,0.697449,-0.700500,0.031555,-0.148010,93.5768,0
0.8300,773246,0.697632,-0.700317,0.031921,-0.147644,93.6355,0
0.8400,773256,0.697693,-0.700378,0.032288,-0.147278,93.6562,0
0.8500,773266,0.697388,-0.700684,0.032654,-0.146912,93.6447,0
0.8600,773276,0.697083,-0.701050,0.033142,-0.146545,93.6242,0
0.8700,773286,0.696960,-0.701233,0.033630,-0.146179,93.6117,0
0.8800,773296,0.696960,-0.701294,0.034058,-0.145874,93.6187,0
0.8900,773306,0.697021,-0.701233,0.034546,-0.145508,93.6393,0
0.9000,773316,0.697205,-0.701111,0.034973,-0.145264,93.6648,0
0.9100,773326,0.697388,-0.700989,0.035400,-0.144958,93.6864,0
