# Sesion:8 Fecha:2026-04-05 21:19:04 Shots:1 Duracion:14,28s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,84306,0.662598,-0.676453,0.275818,-0.165100,68.2268,0
0.0100,84316,0.662598,-0.676819,0.273682,-0.167175,68.7724,0
0.0200,84326,0.662598,-0.677490,0.269531,-0.171143,69.2963,0
0.0300,84336,0.662476,-0.677917,0.267578,-0.173157,69.7929,0
0.0400,84346,0.662231,-0.678406,0.265564,-0.175049,70.2667,0
0.0500,84356,0.661926,-0.678955,0.263672,-0.176941,70.7213,0
0.0600,84366,0.661499,-0.679626,0.261780,-0.178833,71.1546,0
0.0700,84376,0.661011,-0.680359,0.259888,-0.180603,71.5699,0
0.0800,84386,0.660461,-0.681152,0.257996,-0.182312,71.9641,0
0.0900,84396,0.659790,-0.682007,0.256226,-0.183960,72.3344,0
0.1000,84406,0.659119,-0.682922,0.254517,-0.185486,72.6905,0
0.1100,84416,0.658386,-0.683899,0.252808,-0.186890,73.0398,0
0.1200,84426,0.657776,-0.684753,0.251160,-0.188232,73.3923,0
0.1300,84436,0.657227,-0.685486,0.249573,-0.189514,73.7540,0
0.1400,84446,0.656799,-0.686096,0.247925,-0.190857,74.1280,0
0.1500,84456,0.656433,-0.686646,0.246277,-0.192200,74.5087,0
0.1600,84466,0.656067,-0.687195,0.244629,-0.193481,74.8812,0
0.1700,84476,0.655640,-0.687805,0.243164,-0.194763,75.2333,0
0.1800,84486,0.655151,-0.688416,0.241821,-0.195984,75.5814,0
0.1900,84496,0.654663,-0.688965,0.240540,-0.197205,75.9261,0
0.2000,84506,0.654358,-0.689270,0.239319,-0.198486,76.2874,0
0.2100,84516,0.654297,-0.689453,0.238037,-0.199829,76.6811,0
0.2200,84526,0.654480,-0.689392,0.236633,-0.201050,77.0983,0
0.2300,84536,0.654724,-0.689270,0.235229,-0.202271,77.4934,0
0.2400,84546,0.654846,-0.689270,0.233826,-0.203369,77.8501,0
0.2500,84556,0.654846,-0.689453,0.232544,-0.204346,78.1745,0
0.2600,84566,0.654785,-0.689697,0.231262,-0.205200,78.4784,0
0.2700,84576,0.654541,-0.690063,0.230042,-0.206055,78.7735,0
0.2800,84586,0.654358,-0.690369,0.228882,-0.206848,79.0518,0
0.2900,84596,0.654114,-0.690735,0.227722,-0.207703,79.3119,0
0.3000,84606,0.653198,-0.691650,0.225891,-0.209473,79.5530,0
0.3100,84616,0.652710,-0.692078,0.225220,-0.210388,79.7864,0
0.3200,84626,0.652283,-0.692383,0.224731,-0.211304,80.0281,0
0.3300,84636,0.652039,-0.692444,0.224304,-0.212158,80.2899,0
0.3400,84646,0.652161,-0.692200,0.223938,-0.213074,80.5851,0
