# Sesion:20 Fecha:2026-04-05 21:40:11 Shots:1 Duracion:19,08s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,812406,0.736023,-0.656799,0.148132,-0.070190,68.2533,0
0.0100,812416,0.736145,-0.657043,0.144775,-0.073303,68.8239,0
0.0200,812426,0.735962,-0.657654,0.141663,-0.076355,69.3346,0
0.0300,812436,0.735413,-0.658508,0.138672,-0.079468,69.7926,0
0.0400,812446,0.734619,-0.659607,0.135742,-0.082581,70.2217,0
0.0500,812456,0.733826,-0.660706,0.132812,-0.085693,70.6784,0
0.0600,812466,0.733154,-0.661682,0.129883,-0.088745,71.1604,0
0.0700,812476,0.732788,-0.662231,0.126831,-0.091797,71.6971,0
0.0800,812486,0.732910,-0.662292,0.123718,-0.094788,72.3087,0
0.0900,812496,0.733459,-0.661804,0.120483,-0.097717,72.9870,0
0.1000,812506,0.734253,-0.661072,0.117310,-0.100586,73.6943,0
0.1100,812516,0.734985,-0.660400,0.114197,-0.103333,74.3217,0
0.1200,812526,0.735413,-0.660034,0.111206,-0.105896,74.8532,0
0.1300,812536,0.735291,-0.660156,0.108459,-0.108276,75.2904,0
0.1400,812546,0.734680,-0.660889,0.105896,-0.110596,75.6349,0
0.1500,812556,0.733582,-0.662170,0.103516,-0.112854,75.9233,0
0.1600,812566,0.732056,-0.663818,0.101257,-0.115051,76.2023,0
0.1700,812576,0.729065,-0.666992,0.096436,-0.119385,76.5273,0
0.1800,812586,0.728210,-0.667969,0.093872,-0.121521,76.9373,0
0.1900,812596,0.727905,-0.668274,0.091125,-0.123657,77.4424,0
0.2000,812606,0.728088,-0.668030,0.088318,-0.125793,78.0307,0
0.2100,812616,0.728638,-0.667358,0.085510,-0.127869,78.6624,0
0.2200,812626,0.729187,-0.666748,0.082947,-0.129944,79.2770,0
0.2300,812636,0.729370,-0.666382,0.080566,-0.131958,79.8244,0
0.2400,812646,0.729126,-0.666565,0.078430,-0.133972,80.2822,0
0.2500,812656,0.728516,-0.666992,0.076538,-0.135925,80.6819,0
0.2600,812666,0.727905,-0.667542,0.074646,-0.137939,81.0689,0
0.2700,812676,0.727356,-0.667908,0.072632,-0.139893,81.4771,0
0.2800,812686,0.727051,-0.668030,0.070557,-0.141846,81.9114,0
0.2900,812696,0.726990,-0.667908,0.068359,-0.143860,82.3873,0
0.3000,812706,0.727173,-0.667480,0.066162,-0.145813,82.9001,0
0.3100,812716,0.727539,-0.666931,0.063904,-0.147827,83.4260,0
0.3200,812726,0.727905,-0.666321,0.061768,-0.149597,83.9461,0
0.3300,812736,0.728271,-0.665710,0.059448,-0.151367,84.4720,0
0.3400,812746,0.728638,-0.665100,0.057129,-0.153076,84.9866,0
0.3500,812756,0.729065,-0.664551,0.054749,-0.154602,85.4887,0
0.3600,812766,0.729309,-0.664062,0.052490,-0.156006,85.9575,0
0.3700,812776,0.729431,-0.663818,0.050415,-0.157288,86.3791,0
0.3800,812786,0.729248,-0.663879,0.048584,-0.158447,86.7499,0
0.3900,812796,0.729004,-0.664001,0.046875,-0.159546,87.0873,0
0.4000,812806,0.728699,-0.664185,0.045166,-0.160706,87.4387,0
0.4100,812816,0.728516,-0.664246,0.043335,-0.161865,87.8153,0
0.4200,812826,0.728455,-0.664062,0.041443,-0.163086,88.2093,0
0.4300,812836,0.728577,-0.663757,0.039429,-0.164307,88.6111,0
0.4400,812846,0.728760,-0.663391,0.037415,-0.165588,89.0107,0
0.4500,812856,0.729065,-0.662659,0.033508,-0.168213,89.3844,0
0.4600,812866,0.728943,-0.662476,0.031799,-0.169434,89.7192,0
0.4700,812876,0.728699,-0.662537,0.030334,-0.170654,90.0158,0
0.4800,812886,0.728333,-0.662720,0.028992,-0.171814,90.2852,0
0.4900,812896,0.727905,-0.662903,0.027771,-0.172913,90.5468,0
0.5000,812906,0.727661,-0.663025,0.026489,-0.173950,90.8185,0
0.5100,812916,0.727539,-0.662903,0.025085,-0.174988,91.1209,0
0.5200,812926,0.727661,-0.662537,0.023560,-0.175964,91.4610,0
0.5300,812936,0.727966,-0.662048,0.021851,-0.177002,91.8136,0
0.5400,812946,0.728149,-0.661621,0.020203,-0.177979,92.1504,0
0.5500,812956,0.728149,-0.661377,0.018555,-0.178894,92.4500,0
0.5600,812966,0.727966,-0.661377,0.017090,-0.179749,92.7120,0
0.5700,812976,0.727722,-0.661499,0.015625,-0.180542,92.9453,0
0.5800,812986,0.727356,-0.661743,0.014282,-0.181213,93.1632,0
0.5900,812996,0.726990,-0.661987,0.013000,-0.181885,93.3743,0
0.6000,813006,0.726624,-0.662231,0.011780,-0.182434,93.5817,0
0.6100,813016,0.726318,-0.662476,0.010498,-0.183105,93.8038,0
0.6200,813026,0.726013,-0.662598,0.009216,-0.183777,94.0367,0
0.6300,813036,0.725830,-0.662659,0.007813,-0.184448,94.2750,0
0.6400,813046,0.725586,-0.662720,0.006409,-0.185059,94.5096,0
0.6500,813056,0.725342,-0.662842,0.005066,-0.185669,94.7310,0
0.6600,813066,0.725037,-0.663086,0.003845,-0.186157,94.9286,0
0.6700,813076,0.724548,-0.663452,0.002808,-0.186646,95.0810,0
0.6800,813086,0.723999,-0.663940,0.001953,-0.187134,95.2171,0
0.6900,813096,0.723389,-0.664490,0.001221,-0.187500,95.3366,0
0.7000,813106,0.722595,-0.665283,0.000488,-0.187866,95.4379,0
0.7100,813116,0.721741,-0.666138,-0.000122,-0.188232,95.5372,0
0.7200,813126,0.720886,-0.666931,-0.000671,-0.188538,95.6539,0
0.7300,813136,0.719543,-0.668213,-0.001770,-0.189209,95.7886,0
0.7400,813146,0.719116,-0.668579,-0.002441,-0.189453,95.9567,0
0.7500,813156,0.718872,-0.668762,-0.003113,-0.189575,96.1528,0
0.7600,813166,0.718872,-0.668762,-0.003845,-0.189697,96.3725,0
0.7700,813176,0.718872,-0.668701,-0.004517,-0.189819,96.6074,0
0.7800,813186,0.718933,-0.668579,-0.005188,-0.190002,96.8368,0
0.7900,813196,0.719116,-0.668396,-0.005554,-0.190063,97.0435,0
0.8000,813206,0.719177,-0.668335,-0.005737,-0.190063,97.2161,0
0.8100,813216,0.719116,-0.668396,-0.005737,-0.190063,97.3540,0
0.8200,813226,0.718994,-0.668579,-0.005615,-0.190002,97.4684,0
0.8300,813236,0.718811,-0.668762,-0.005432,-0.189819,97.5769,0
0.8400,813246,0.718811,-0.668823,-0.005249,-0.189636,97.6930,0
0.8500,813256,0.718872,-0.668823,-0.005066,-0.189331,97.8162,0
0.8600,813266,0.719055,-0.668762,-0.004944,-0.188965,97.9402,0
0.8700,813276,0.719177,-0.668701,-0.004761,-0.188538,98.0575,0
0.8800,813286,0.719238,-0.668823,-0.004517,-0.188110,98.1503,0
0.8900,813296,0.719116,-0.669067,-0.004272,-0.187744,98.2114,0
0.9000,813306,0.718933,-0.669312,-0.003906,-0.187439,98.2587,0
0.9100,813316,0.718811,-0.669556,-0.003540,-0.187073,98.3016,0
0.9200,813326,0.718811,-0.669678,-0.003174,-0.186646,98.3518,0
0.9300,813336,0.718872,-0.669739,-0.002747,-0.186218,98.4087,0
0.9400,813346,0.718933,-0.669800,-0.002258,-0.185669,98.4603,0
0.9500,813356,0.718994,-0.669922,-0.001709,-0.185120,98.4906,0
0.9600,813366,0.719055,-0.670044,-0.001038,-0.184448,98.5191,0
0.9700,813376,0.719177,-0.670166,-0.000366,-0.183655,98.5470,0
0.9800,813386,0.719360,-0.670166,0.000305,-0.182983,98.5726,0
0.9900,813396,0.719482,-0.670166,0.000977,-0.182251,98.6033,0
1.0000,813406,0.719788,-0.670044,0.001587,-0.181580,98.6310,0
1.0100,813416,0.720032,-0.669922,0.002258,-0.180969,98.6463,0
1.0200,813426,0.720398,-0.669922,0.003845,-0.179565,98.6421,0
1.0300,813436,0.720459,-0.669983,0.004761,-0.178833,98.6182,0
1.0400,813446,0.720581,-0.670044,0.005737,-0.178101,98.5869,0
1.0500,813456,0.720764,-0.670105,0.006653,-0.177368,98.5537,0
1.0600,813466,0.720947,-0.670105,0.007507,-0.176575,98.5195,0
1.0700,813476,0.721069,-0.670166,0.008423,-0.175720,98.4772,0
1.0800,813486,0.721191,-0.670227,0.009338,-0.174927,98.4212,0
1.0900,813496,0.721252,-0.670349,0.010254,-0.174072,98.3583,0
1.1000,813506,0.721313,-0.670471,0.011169,-0.173279,98.2950,0
1.1100,813516,0.721497,-0.670471,0.011963,-0.172424,98.2423,0
1.1200,813526,0.721680,-0.670471,0.012756,-0.171631,98.1985,0
