# Sesion:72 Fecha:2026-04-16 18:36:21 Shots:0 Duracion:15,38s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,3261546,-0.526428,0.585999,0.396118,-0.471863,70.3665,260.4535,0
0.0100,3261556,-0.528564,0.584412,0.397766,-0.470032,70.7930,260.8633,0
0.0200,3261566,-0.530579,0.582825,0.399475,-0.468201,71.2158,261.2815,0
0.0300,3261576,-0.532471,0.581421,0.401184,-0.466370,71.6078,261.7132,0
0.0400,3261586,-0.534119,0.580261,0.402893,-0.464417,71.9650,262.1533,0
0.0500,3261596,-0.535583,0.579224,0.404724,-0.462463,72.3000,262.6046,0
0.0600,3261606,-0.536865,0.578308,0.406555,-0.460449,72.6137,263.0627,0
0.0700,3261616,-0.538025,0.577515,0.408447,-0.458435,72.9121,263.5256,0
0.0800,3261626,-0.539062,0.576721,0.410400,-0.456482,73.2010,263.9881,0
0.0900,3261636,-0.540100,0.575867,0.412292,-0.454651,73.5050,264.4516,0
0.1000,3261646,-0.541199,0.574829,0.414062,-0.452942,73.8396,264.9123,0
0.1100,3261656,-0.542480,0.573669,0.415710,-0.451477,74.2046,265.3750,0
0.1200,3261666,-0.543823,0.572388,0.417175,-0.450073,74.6076,265.8530,0
0.1300,3261676,-0.545166,0.571045,0.418579,-0.448853,75.0256,266.3299,0
0.1400,3261686,-0.546631,0.569702,0.419861,-0.447632,75.4502,266.7990,0
0.1500,3261696,-0.548096,0.568298,0.421143,-0.446350,75.8679,267.2614,0
0.1600,3261706,-0.549500,0.567078,0.422302,-0.445129,76.2702,267.7199,0
0.1700,3261716,-0.550781,0.565979,0.423523,-0.443787,76.6448,268.1723,0
0.1800,3261726,-0.552002,0.565002,0.424805,-0.442200,76.9627,268.6166,0
0.1900,3261736,-0.553162,0.564209,0.426270,-0.440491,77.2650,269.0591,0
0.2000,3261746,-0.554199,0.563416,0.427734,-0.438721,77.5678,269.4975,0
0.2100,3261756,-0.555237,0.562683,0.429138,-0.436951,77.8816,269.9397,0
0.2200,3261766,-0.556213,0.561829,0.430542,-0.435364,78.2219,270.3841,0
