# Sesion:64 Fecha:2026-04-16 18:31:53 Shots:0 Duracion:17,51s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,3003596,-0.574646,0.632324,0.320801,-0.408691,71.3011,274.6182,0
0.0100,3003606,-0.576050,0.631287,0.322754,-0.406738,71.5858,274.9917,0
0.0200,3003616,-0.577393,0.630310,0.324829,-0.404724,71.8583,275.3667,0
0.0300,3003626,-0.578735,0.629333,0.326904,-0.402649,72.1359,275.7364,0
0.0400,3003636,-0.580139,0.628235,0.328979,-0.400696,72.4376,276.1063,0
0.0500,3003646,-0.581604,0.627075,0.330933,-0.398743,72.7608,276.4802,0
0.0600,3003656,-0.583191,0.625793,0.332764,-0.396851,73.1242,276.8783,0
0.0700,3003666,-0.584839,0.624512,0.334534,-0.395020,73.4996,277.2823,0
0.0800,3003676,-0.586426,0.623230,0.336304,-0.393188,73.8641,277.6963,0
0.0900,3003686,-0.587830,0.622192,0.338013,-0.391357,74.2048,278.1167,0
0.1000,3003696,-0.588989,0.621277,0.339783,-0.389343,74.5102,278.5376,0
0.1100,3003706,-0.590027,0.620605,0.341675,-0.387329,74.7734,278.9651,0
0.1200,3003716,-0.590881,0.619934,0.343567,-0.385315,75.0402,279.3924,0
0.1300,3003726,-0.591797,0.619324,0.345520,-0.383240,75.3445,279.8152,0
0.1400,3003736,-0.592834,0.618469,0.347290,-0.381348,75.6961,280.2379,0
0.1500,3003746,-0.594055,0.617371,0.348999,-0.379639,76.0826,280.6598,0
0.1600,3003756,-0.595520,0.616089,0.350525,-0.378052,76.4915,281.0848,0
0.1700,3003766,-0.597046,0.614685,0.351929,-0.376648,76.9086,281.5089,0
0.1800,3003776,-0.600159,0.611694,0.354614,-0.374023,77.3259,281.9339,0
0.1900,3003786,-0.601624,0.610229,0.355957,-0.372803,77.7302,282.3596,0
0.2000,3003796,-0.602966,0.608948,0.357239,-0.371460,78.1073,282.7887,0
0.2100,3003806,-0.604065,0.607849,0.358643,-0.370117,78.4378,283.2231,0
0.2200,3003816,-0.604858,0.607117,0.360107,-0.368591,78.7204,283.6579,0
0.2300,3003826,-0.605408,0.606628,0.361694,-0.366943,78.9556,284.0881,0
0.2400,3003836,-0.605896,0.606262,0.363281,-0.365234,79.1702,284.5131,0
0.2500,3003846,-0.606323,0.605835,0.364929,-0.363586,79.3942,284.9305,0
0.2600,3003856,-0.606995,0.605164,0.366455,-0.362061,79.6529,285.3402,0
0.2700,3003866,-0.607849,0.604309,0.367798,-0.360657,79.9586,285.7461,0
0.2800,3003876,-0.608948,0.603088,0.369080,-0.359497,80.3102,286.1443,0
0.2900,3003886,-0.610168,0.601685,0.370239,-0.358521,80.6918,286.5374,0
0.3000,3003896,-0.611450,0.600342,0.371399,-0.357544,81.0710,286.9244,0
0.3100,3003906,-0.612610,0.599121,0.372498,-0.356445,81.4223,287.3093,0
0.3200,3003916,-0.613586,0.598145,0.373535,-0.355164,81.7306,287.6975,0
0.3300,3003926,-0.614380,0.597534,0.374634,-0.353821,81.9932,288.0896,0
0.3400,3003936,-0.614929,0.597107,0.375793,-0.352295,82.2312,288.4984,0
0.3500,3003946,-0.615356,0.596863,0.376892,-0.350769,82.4431,288.9089,0
0.3600,3003956,-0.615784,0.596741,0.377869,-0.349182,82.6471,289.3190,0
0.3700,3003966,-0.616211,0.596558,0.378845,-0.347595,82.8642,289.7247,0
0.3800,3003976,-0.616821,0.596252,0.379761,-0.346130,83.1029,290.1238,0
0.3900,3003986,-0.617554,0.595764,0.380554,-0.344788,83.3700,290.5136,0
0.4000,3003996,-0.618408,0.595093,0.381287,-0.343628,83.6811,290.9016,0
0.4100,3004006,-0.619324,0.594299,0.381958,-0.342529,83.9825,291.2899,0
0.4200,3004016,-0.620178,0.593567,0.382629,-0.341431,84.2652,291.6717,0
0.4300,3004026,-0.620972,0.592957,0.383301,-0.340393,84.5259,292.0444,0
0.4400,3004036,-0.621643,0.592407,0.384094,-0.339294,84.7710,292.4097,0
0.4500,3004046,-0.622253,0.591858,0.384888,-0.338196,85.0109,292.7668,0
0.4600,3004056,-0.622803,0.591309,0.385803,-0.337097,85.2470,293.1147,0
0.4700,3004066,-0.623840,0.590210,0.387695,-0.335022,85.4777,293.4559,0
0.4800,3004076,-0.624329,0.589600,0.388672,-0.333984,85.7048,293.7905,0
0.4900,3004086,-0.624756,0.589050,0.389587,-0.333008,85.9300,294.1202,0
0.5000,3004096,-0.625183,0.588501,0.390503,-0.332092,86.1540,294.4497,0
0.5100,3004106,-0.625549,0.587952,0.391418,-0.331299,86.3747,294.7797,0
0.5200,3004116,-0.625916,0.587402,0.392334,-0.330627,86.5944,295.1119,0
0.5300,3004126,-0.626221,0.586853,0.393127,-0.330017,86.8164,295.4456,0
0.5400,3004136,-0.626587,0.586243,0.393799,-0.329529,87.0574,295.7796,0
0.5500,3004146,-0.627136,0.585449,0.394409,-0.329224,87.3270,296.1101,0
0.5600,3004156,-0.627747,0.584534,0.394836,-0.329102,87.6177,296.4384,0
0.5700,3004166,-0.628418,0.583618,0.395203,-0.329041,87.9102,296.7601,0
0.5800,3004176,-0.629028,0.582764,0.395569,-0.328918,88.1825,297.0729,0
0.5900,3004186,-0.629517,0.582092,0.395996,-0.328674,88.4223,297.3761,0
0.6000,3004196,-0.630005,0.581604,0.396362,-0.328247,88.6326,297.6681,0
0.6100,3004206,-0.630310,0.581177,0.396851,-0.327820,88.8177,297.9468,0
0.6200,3004216,-0.630676,0.580811,0.397278,-0.327271,88.9892,298.2149,0
0.6300,3004226,-0.631042,0.580444,0.397705,-0.326721,89.1614,298.4766,0
0.6400,3004236,-0.631348,0.580078,0.398132,-0.326233,89.3264,298.7318,0
0.6500,3004246,-0.631592,0.579773,0.398560,-0.325745,89.4826,298.9901,0
0.6600,3004256,-0.631836,0.579468,0.398926,-0.325378,89.6330,299.2474,0
0.6700,3004266,-0.632019,0.579163,0.399292,-0.325012,89.7814,299.5032,0
0.6800,3004276,-0.632202,0.578918,0.399658,-0.324768,89.9237,299.7583,0
0.6900,3004286,-0.632263,0.578674,0.399963,-0.324585,90.0626,300.0178,0
0.7000,3004296,-0.632385,0.578491,0.400208,-0.324463,90.1958,300.2733,0
0.7100,3004306,-0.632446,0.578308,0.400452,-0.324341,90.3224,300.5250,0
0.7200,3004316,-0.632446,0.578186,0.400696,-0.324280,90.4445,300.7671,0
0.7300,3004326,-0.632507,0.578064,0.400879,-0.324219,90.5641,300.9983,0
0.7400,3004336,-0.632568,0.577881,0.401062,-0.324158,90.6784,301.2191,0
0.7500,3004346,-0.632568,0.577759,0.401184,-0.324097,90.7858,301.4284,0
0.7600,3004356,-0.632751,0.577576,0.401428,-0.323853,90.8886,301.6267,0
0.7700,3004366,-0.632812,0.577515,0.401550,-0.323792,90.9851,301.8210,0
0.7800,3004376,-0.632812,0.577515,0.401672,-0.323669,91.0744,302.0146,0
0.7900,3004386,-0.632751,0.577515,0.401733,-0.323547,91.1503,302.2104,0
0.8000,3004396,-0.632629,0.577637,0.401794,-0.323547,91.2147,302.4071,0
0.8100,3004406,-0.632507,0.577820,0.401733,-0.323547,91.2753,302.6059,0
0.8200,3004416,-0.632263,0.578003,0.401733,-0.323669,91.3310,302.7993,0
0.8300,3004426,-0.632019,0.578247,0.401672,-0.323853,91.3773,302.9865,0
