# Sesion:37 Fecha:2026-04-16 18:12:34 Shots:1 Duracion:14,94s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1886776,-0.694092,0.689392,0.082520,-0.190186,70.6761,314.7096,155
0.0100,1886786,-0.694519,0.689331,0.084473,-0.187866,70.9659,315.1135,0
0.0200,1886796,-0.695068,0.689148,0.086426,-0.185547,71.2718,315.5178,0
0.0300,1886806,-0.695679,0.688965,0.088318,-0.183289,71.5905,315.9218,0
0.0400,1886816,-0.696228,0.688721,0.090210,-0.180969,71.9132,316.3249,0
0.0500,1886826,-0.696777,0.688599,0.091980,-0.178711,72.2259,316.7266,0
0.0600,1886836,-0.697144,0.688538,0.093872,-0.176453,72.5261,317.1252,0
0.0700,1886846,-0.697449,0.688477,0.095825,-0.174133,72.8104,317.5227,0
0.0800,1886856,-0.697693,0.688599,0.097839,-0.171753,73.0953,317.9366,0
0.0900,1886866,-0.697876,0.688721,0.099854,-0.169373,73.3830,318.3485,0
0.1000,1886876,-0.698181,0.688721,0.101807,-0.166992,73.6843,318.7562,0
0.1100,1886886,-0.698486,0.688660,0.103699,-0.164673,74.0113,319.1646,0
0.1200,1886896,-0.698975,0.688477,0.105530,-0.162231,74.3580,319.5728,0
0.1300,1886906,-0.699524,0.688171,0.107422,-0.159851,74.7052,319.9792,0
0.1400,1886916,-0.699890,0.688110,0.109253,-0.157349,74.9892,320.3877,0
0.1500,1886926,-0.700012,0.688232,0.111145,-0.154846,75.2271,320.8029,0
0.1600,1886936,-0.699768,0.688721,0.112976,-0.152283,75.4279,321.2203,0
0.1700,1886946,-0.699341,0.689453,0.114929,-0.149719,75.6147,321.6373,0
0.1800,1886956,-0.698730,0.690308,0.116882,-0.147156,75.8196,322.0529,0
0.1900,1886966,-0.698181,0.691040,0.118835,-0.144653,76.0753,322.4711,0
0.2000,1886976,-0.697815,0.691528,0.120789,-0.142273,76.3943,322.8912,0
0.2100,1886986,-0.698242,0.691284,0.124512,-0.138062,76.7741,323.3162,0
0.2200,1886996,-0.698914,0.690674,0.126343,-0.136169,77.1987,323.7403,0
0.2300,1887006,-0.699646,0.689880,0.128113,-0.134399,77.6385,324.1653,0
0.2400,1887016,-0.700378,0.689209,0.129822,-0.132629,78.0612,324.5894,0
0.2500,1887026,-0.700867,0.688721,0.131531,-0.130920,78.4466,325.0179,0
0.2600,1887036,-0.701172,0.688416,0.133240,-0.129211,78.7963,325.4476,0
0.2700,1887046,-0.701233,0.688354,0.134888,-0.127502,79.1054,325.8792,0
0.2800,1887056,-0.701050,0.688538,0.136475,-0.125671,79.3699,326.3058,0
0.2900,1887066,-0.700745,0.688904,0.138062,-0.123840,79.6143,326.7267,0
0.3000,1887076,-0.700439,0.689209,0.139648,-0.121948,79.8578,327.1409,0
0.3100,1887086,-0.700195,0.689453,0.141174,-0.120056,80.1207,327.5506,0
0.3200,1887096,-0.700256,0.689453,0.142700,-0.118286,80.4226,327.9560,0
0.3300,1887106,-0.700500,0.689087,0.144226,-0.116638,80.7659,328.3507,0
0.3400,1887116,-0.701050,0.688538,0.145752,-0.114929,81.1445,328.7351,0
0.3500,1887126,-0.701477,0.688049,0.147278,-0.113281,81.5297,329.1136,0
0.3600,1887136,-0.702026,0.687500,0.148743,-0.111572,81.9005,329.4845,0
0.3700,1887146,-0.702393,0.687012,0.150208,-0.109802,82.2564,329.8687,0
0.3800,1887156,-0.702515,0.686890,0.151733,-0.107910,82.5638,330.2463,0
0.3900,1887166,-0.702332,0.687073,0.153198,-0.105896,82.8161,330.6201,0
0.4000,1887176,-0.701843,0.687561,0.154785,-0.103821,83.0185,330.9896,0
0.4100,1887186,-0.701050,0.688293,0.156372,-0.101685,83.1878,331.3593,0
0.4200,1887196,-0.700195,0.689087,0.157959,-0.099609,83.3695,331.7314,0
0.4300,1887206,-0.699402,0.689819,0.159485,-0.097534,83.6091,332.1047,0
0.4400,1887216,-0.699036,0.690125,0.161011,-0.095642,83.9283,332.4807,0
0.4500,1887226,-0.699097,0.689941,0.162537,-0.093994,84.3283,332.8600,0
0.4600,1887236,-0.699585,0.689270,0.163940,-0.092590,84.7873,333.2399,0
0.4700,1887246,-0.700562,0.688171,0.165344,-0.091370,85.2579,333.6161,0
0.4800,1887256,-0.701599,0.686890,0.166626,-0.090210,85.6905,333.9902,0
0.4900,1887266,-0.703186,0.685059,0.169128,-0.087585,86.0659,334.3567,0
0.5000,1887276,-0.703552,0.684570,0.170288,-0.086121,86.3868,334.7191,0
0.5100,1887286,-0.703796,0.684204,0.171448,-0.084656,86.6846,335.0778,0
0.5200,1887296,-0.704041,0.683838,0.172607,-0.083130,86.9816,335.4363,0
0.5300,1887306,-0.704163,0.683594,0.173828,-0.081604,87.2910,335.7966,0
0.5400,1887316,-0.704407,0.683228,0.175049,-0.080200,87.6177,336.1644,0
0.5500,1887326,-0.704651,0.682800,0.176270,-0.078857,87.9500,336.5374,0
0.5600,1887336,-0.705200,0.682129,0.177124,-0.077820,88.2844,336.9166,0
0.5700,1887346,-0.705750,0.681458,0.177795,-0.076965,88.6126,337.3021,0
0.5800,1887356,-0.706299,0.680786,0.178406,-0.076172,88.9288,337.6959,0
0.5900,1887366,-0.706787,0.680237,0.178833,-0.075562,89.2295,338.0965,0
0.6000,1887376,-0.707092,0.679871,0.179443,-0.074768,89.5136,338.4987,0
0.6100,1887386,-0.707397,0.679504,0.179932,-0.074158,89.7855,338.8966,0
0.6200,1887396,-0.707642,0.679138,0.180420,-0.073486,90.0471,339.2874,0
0.6300,1887406,-0.707886,0.678894,0.180908,-0.072815,90.2911,339.6661,0
0.6400,1887416,-0.708069,0.678650,0.181396,-0.072144,90.5160,340.0337,0
0.6500,1887426,-0.708069,0.678589,0.181763,-0.071411,90.7139,340.3963,0
0.6600,1887436,-0.708130,0.678528,0.182068,-0.070740,90.8932,340.7590,0
0.6700,1887446,-0.708130,0.678528,0.182190,-0.070129,91.0697,341.1194,0
0.6800,1887456,-0.708252,0.678467,0.182251,-0.069641,91.2505,341.4720,0
0.6900,1887466,-0.708496,0.678223,0.182251,-0.069214,91.4408,341.8166,0
0.7000,1887476,-0.708862,0.677917,0.182190,-0.068970,91.6418,342.1487,0
0.7100,1887486,-0.709167,0.677612,0.182190,-0.068787,91.8292,342.4781,0
0.7200,1887496,-0.709473,0.677307,0.182190,-0.068604,92.0026,342.7981,0
0.7300,1887506,-0.709717,0.677063,0.182129,-0.068481,92.1625,343.1171,0
0.7400,1887516,-0.709961,0.676880,0.182068,-0.068359,92.3061,343.4356,0
0.7500,1887526,-0.710144,0.676758,0.181885,-0.068298,92.4395,343.7475,0
0.7600,1887536,-0.710266,0.676636,0.181641,-0.068420,92.5596,344.0551,0
0.7700,1887546,-0.710327,0.676575,0.181396,-0.068604,92.6683,344.3519,0
0.7800,1887556,-0.710388,0.676636,0.180725,-0.069336,92.7602,344.6355,0
0.7900,1887566,-0.710327,0.676758,0.180420,-0.069763,92.8372,344.9054,0
0.8000,1887576,-0.710266,0.676880,0.180054,-0.070251,92.9000,345.1634,0
0.8100,1887586,-0.710205,0.677002,0.179687,-0.070801,92.9559,345.4075,0
0.8200,1887596,-0.710144,0.677063,0.179321,-0.071350,93.0094,345.6400,0
0.8300,1887606,-0.710083,0.677185,0.178894,-0.072021,93.0631,345.8593,0
0.8400,1887616,-0.709961,0.677368,0.178467,-0.072632,93.1085,346.0674,0
0.8500,1887626,-0.709839,0.677551,0.178162,-0.073242,93.1407,346.2613,0
0.8600,1887636,-0.709534,0.677856,0.177795,-0.073792,93.1539,346.4441,0
0.8700,1887646,-0.709167,0.678284,0.177429,-0.074280,93.1431,346.6139,0
0.8800,1887656,-0.708679,0.678833,0.177002,-0.074768,93.1118,346.7727,0
0.8900,1887666,-0.708252,0.679382,0.176514,-0.075317,93.0681,346.9209,0
0.9000,1887676,-0.707886,0.679871,0.175964,-0.075867,93.0312,347.0615,0
0.9100,1887686,-0.707581,0.680176,0.175354,-0.076538,93.0124,347.1948,0
0.9200,1887696,-0.707520,0.680359,0.174744,-0.077332,93.0175,347.3223,0
0.9300,1887706,-0.707581,0.680359,0.174011,-0.078064,93.0427,347.4407,0
0.9400,1887716,-0.707764,0.680298,0.173279,-0.078857,93.0759,347.5470,0
0.9500,1887726,-0.707886,0.680237,0.172607,-0.079651,93.0951,347.6324,0
0.9600,1887736,-0.707886,0.680298,0.172058,-0.080444,93.0857,347.7009,0
0.9700,1887746,-0.707703,0.680542,0.171509,-0.081177,93.0402,347.7555,0
0.9800,1887756,-0.707336,0.680969,0.171082,-0.081909,92.9689,347.7999,0
0.9900,1887766,-0.706909,0.681396,0.170593,-0.082581,92.8926,347.8340,0
1.0000,1887776,-0.706543,0.681824,0.170166,-0.083313,92.8384,347.8628,0
1.0100,1887786,-0.706299,0.682129,0.169678,-0.083984,92.7740,347.8874,0
1.0200,1887796,-0.705933,0.682556,0.169128,-0.084595,92.6657,347.9069,0
1.0300,1887806,-0.705383,0.683167,0.168579,-0.085205,92.5565,347.9223,0
1.0400,1887816,-0.704834,0.683838,0.167969,-0.085754,92.4521,347.9342,0
1.0500,1887826,-0.704346,0.684387,0.167419,-0.086365,92.3597,347.9376,0
1.0600,1887836,-0.703918,0.684875,0.166870,-0.087036,92.2656,347.9345,0
1.0700,1887846,-0.703369,0.685486,0.165894,-0.088501,92.2152,347.9182,0
1.0800,1887856,-0.703247,0.685669,0.165466,-0.089233,92.1641,347.8964,0
1.0900,1887866,-0.703247,0.685608,0.165100,-0.089905,92.1386,347.8505,0
1.1000,1887876,-0.703186,0.685669,0.164795,-0.090515,92.0998,347.7949,0
1.1100,1887886,-0.703064,0.685852,0.164490,-0.091064,92.0438,347.7310,0
1.1200,1887896,-0.702820,0.686096,0.164185,-0.091492,91.9666,347.6654,0
1.1300,1887906,-0.702576,0.686401,0.163818,-0.091797,91.8819,347.5988,0
1.1400,1887916,-0.702271,0.686707,0.163452,-0.092163,91.7948,347.5318,0
1.1500,1887926,-0.701904,0.687134,0.163025,-0.092468,91.7148,347.4638,0
1.1600,1887936,-0.701660,0.687500,0.162598,-0.092712,91.6499,347.4010,0
1.1700,1887946,-0.701477,0.687744,0.162109,-0.093018,91.6065,347.3359,0
1.1800,1887956,-0.701477,0.687866,0.161560,-0.093262,91.5788,347.2708,0
1.1900,1887966,-0.701538,0.687866,0.161011,-0.093445,91.5619,347.2079,0
1.2000,1887976,-0.701660,0.687866,0.160400,-0.093628,91.5444,347.1444,0
1.2100,1887986,-0.701782,0.687866,0.159729,-0.093689,91.5169,347.0793,0
1.2200,1887996,-0.701843,0.687927,0.159180,-0.093750,91.4735,347.0145,0
1.2300,1888006,-0.701843,0.688049,0.158569,-0.093811,91.4131,346.9482,0
1.2400,1888016,-0.701782,0.688293,0.158081,-0.093872,91.3353,346.8834,0
1.2500,1888026,-0.701599,0.688538,0.157654,-0.093872,91.2506,346.8158,0
1.2600,1888036,-0.701477,0.688721,0.157288,-0.093994,91.1777,346.7539,0
1.2700,1888046,-0.701416,0.688782,0.156921,-0.094238,91.1227,346.6949,0
1.2800,1888056,-0.701416,0.688904,0.156555,-0.094543,91.0750,346.6388,0
1.2900,1888066,-0.701355,0.688965,0.156189,-0.094788,91.0243,346.5847,0
1.3000,1888076,-0.701355,0.689087,0.155823,-0.095093,90.9664,346.5351,0
1.3100,1888086,-0.701294,0.689148,0.155457,-0.095337,90.9059,346.4842,0
1.3200,1888096,-0.701233,0.689270,0.155029,-0.095581,90.8429,346.4328,0
1.3300,1888106,-0.701172,0.689392,0.154602,-0.095825,90.7770,346.3821,0
1.3400,1888116,-0.701050,0.689575,0.154175,-0.096069,90.7090,346.3303,0
1.3500,1888126,-0.700928,0.689758,0.153809,-0.096252,90.6401,346.2769,0
1.3600,1888136,-0.700684,0.690063,0.153259,-0.096802,90.5798,346.2201,0
1.3700,1888146,-0.700623,0.690125,0.153015,-0.097046,90.5290,346.1582,0
1.3800,1888156,-0.700623,0.690186,0.152771,-0.097290,90.4818,346.0995,0
1.3900,1888166,-0.700500,0.690308,0.152466,-0.097534,90.4256,346.0429,0
1.4000,1888176,-0.700378,0.690430,0.152222,-0.097778,90.3632,345.9902,0
