# Sesion:11 Fecha:2026-04-16 17:53:32 Shots:1 Duracion:12,81s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,785746,-0.669006,0.700012,0.120544,-0.218872,70.3073,307.4549,0
0.0100,785756,-0.670166,0.699280,0.122070,-0.216614,70.7359,307.9837,0
0.0200,785766,-0.671570,0.698364,0.123535,-0.214539,71.1920,308.5156,0
0.0300,785776,-0.672852,0.697510,0.124939,-0.212524,71.6385,309.0477,0
0.0400,785786,-0.673950,0.696777,0.126343,-0.210571,72.0451,309.5803,0
0.0500,785796,-0.674683,0.696411,0.127747,-0.208496,72.3988,310.1084,0
0.0600,785806,-0.675171,0.696289,0.129211,-0.206421,72.7011,310.6324,0
0.0700,785816,-0.675415,0.696411,0.130737,-0.204285,72.9433,311.1506,0
0.0800,785826,-0.675476,0.696655,0.132263,-0.202148,73.2004,311.6622,0
0.0900,785836,-0.675659,0.696838,0.133850,-0.200073,73.5081,312.1633,0
0.1000,785846,-0.676086,0.696655,0.135376,-0.198120,73.8867,312.6537,0
0.1100,785856,-0.676941,0.695984,0.136902,-0.196411,74.3153,313.1371,0
0.1200,785866,-0.678101,0.695007,0.138428,-0.194763,74.7636,313.6105,0
0.1300,785876,-0.679443,0.693848,0.139893,-0.193237,75.1854,314.0801,0
0.1400,785886,-0.681641,0.691895,0.142944,-0.190186,75.5697,314.5442,0
0.1500,785896,-0.682373,0.691284,0.144470,-0.188660,75.9051,315.0089,0
0.1600,785906,-0.682800,0.690979,0.145874,-0.187073,76.1899,315.4747,0
0.1700,785916,-0.682922,0.691040,0.147217,-0.185303,76.4237,315.9459,0
0.1800,785926,-0.682861,0.691406,0.148437,-0.183472,76.6197,316.4137,0
0.1900,785936,-0.682556,0.691895,0.149719,-0.181580,76.7838,316.8714,0
0.2000,785946,-0.682190,0.692505,0.151001,-0.179626,76.9409,317.3176,0
0.2100,785956,-0.681885,0.692993,0.152344,-0.177734,77.1140,317.7505,0
0.2200,785966,-0.681763,0.693237,0.153809,-0.175903,77.3259,318.1703,0
0.2300,785976,-0.681946,0.693115,0.155334,-0.174194,77.5866,318.5739,0
0.2400,785986,-0.682373,0.692810,0.156921,-0.172668,77.8878,318.9692,0
0.2500,785996,-0.682922,0.692261,0.158386,-0.171204,78.2180,319.3608,0
0.2600,786006,-0.683533,0.691650,0.159851,-0.169800,78.5532,319.7542,0
0.2700,786016,-0.684021,0.691223,0.161194,-0.168335,78.8631,320.1482,0
0.2800,786026,-0.684326,0.690979,0.162537,-0.166870,79.1314,320.5468,0
0.2900,786036,-0.684326,0.691040,0.163757,-0.165344,79.3566,320.9452,0
0.3000,786046,-0.684143,0.691345,0.165039,-0.163757,79.5538,321.3415,0
0.3100,786056,-0.683899,0.691589,0.166260,-0.162231,79.7588,321.7440,0
0.3200,786066,-0.683838,0.691772,0.167419,-0.160767,79.9801,322.1424,0
0.3300,786076,-0.683838,0.691772,0.168518,-0.159302,80.2205,322.5387,0
