# Sesion:91 Fecha:2026-04-16 18:44:10 Shots:1 Duracion:9,52s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,3713426,-0.437744,0.542664,0.491882,-0.521484,70.9404,242.8349,0
0.0100,3713436,-0.440125,0.541870,0.492859,-0.519348,71.2830,243.3732,0
0.0200,3713446,-0.442566,0.540955,0.493713,-0.517395,71.6539,243.9121,0
0.0300,3713456,-0.445251,0.539795,0.494446,-0.515625,72.0713,244.4467,0
0.0400,3713466,-0.448059,0.538513,0.494995,-0.514099,72.5202,244.9820,0
0.0500,3713476,-0.450928,0.537048,0.495422,-0.512634,72.9875,245.5192,0
0.0600,3713486,-0.453857,0.535522,0.495789,-0.511292,73.4697,246.0581,0
0.0700,3713496,-0.456787,0.533875,0.496033,-0.510193,73.9630,246.6022,0
0.0800,3713506,-0.459656,0.532166,0.496216,-0.509155,74.4653,247.1529,0
0.0900,3713516,-0.462524,0.530457,0.496399,-0.508179,74.9574,247.7057,0
0.1000,3713526,-0.465210,0.528809,0.496643,-0.507263,75.4264,248.2581,0
0.1100,3713536,-0.467712,0.527222,0.497009,-0.506165,75.8590,248.8113,0
0.1200,3713546,-0.469971,0.525879,0.497559,-0.504944,76.2429,249.3611,0
0.1300,3713556,-0.472046,0.524597,0.498352,-0.503601,76.5828,249.9057,0
0.1400,3713566,-0.473816,0.523560,0.499268,-0.502136,76.8792,250.4436,0
0.1500,3713576,-0.475525,0.522522,0.500305,-0.500549,77.1568,250.9740,0
0.1600,3713586,-0.477234,0.521301,0.501343,-0.499146,77.4761,251.5147,0
0.1700,3713596,-0.479065,0.519775,0.502197,-0.498108,77.8521,252.0446,0
0.1800,3713606,-0.481262,0.517822,0.502747,-0.497498,78.3003,252.5643,0
0.1900,3713616,-0.483643,0.515625,0.503052,-0.497131,78.7956,253.0753,0
0.2000,3713626,-0.486084,0.513367,0.503357,-0.496826,79.2900,253.5778,0
0.2100,3713636,-0.488281,0.511414,0.503784,-0.496216,79.6430,254.0732,0
0.2200,3713646,-0.490234,0.509888,0.504517,-0.495178,79.9114,254.5613,0
0.2300,3713656,-0.491882,0.508728,0.505554,-0.493652,80.1183,255.0444,0
0.2400,3713666,-0.493225,0.507874,0.506775,-0.491821,80.3044,255.5227,0
0.2500,3713676,-0.494507,0.507202,0.508118,-0.489929,80.4967,255.9970,0
0.2600,3713686,-0.495728,0.506470,0.509460,-0.488037,80.7371,256.4693,0
0.2700,3713696,-0.497131,0.505493,0.510681,-0.486389,81.0441,256.9425,0
0.2800,3713706,-0.500427,0.502808,0.512268,-0.484131,81.4016,257.4190,0
0.2900,3713716,-0.502197,0.501221,0.512756,-0.483398,81.7876,257.8984,0
0.3000,3713726,-0.503784,0.499756,0.513184,-0.482727,82.1710,258.3837,0
0.3100,3713736,-0.505371,0.498352,0.513672,-0.482056,82.5233,258.8703,0
0.3200,3713746,-0.506775,0.497253,0.514221,-0.481140,82.8308,259.3516,0
0.3300,3713756,-0.508057,0.496399,0.514832,-0.480042,83.0889,259.8249,0
0.3400,3713766,-0.509216,0.495728,0.515564,-0.478699,83.3146,260.2872,0
0.3500,3713776,-0.510376,0.495056,0.516357,-0.477234,83.5307,260.7390,0
0.3600,3713786,-0.511536,0.494385,0.517151,-0.475830,83.7538,261.1815,0
0.3700,3713796,-0.512878,0.493530,0.517822,-0.474609,84.0019,261.6164,0
0.3800,3713806,-0.514282,0.492554,0.518433,-0.473511,84.2858,262.0401,0
0.3900,3713816,-0.515747,0.491333,0.518921,-0.472595,84.6001,262.4578,0
0.4000,3713826,-0.517212,0.489990,0.519470,-0.471802,84.9121,262.8658,0
0.4100,3713836,-0.518494,0.488708,0.520142,-0.470947,85.2015,263.2689,0
0.4200,3713846,-0.519714,0.487488,0.520874,-0.470032,85.4705,263.6619,0
0.4300,3713856,-0.520813,0.486389,0.521729,-0.469055,85.7217,264.0506,0
0.4400,3713866,-0.521790,0.485229,0.522644,-0.468140,85.9729,264.4436,0
0.4500,3713876,-0.522705,0.484253,0.523499,-0.467102,86.2061,264.8354,0
0.4600,3713886,-0.523560,0.483459,0.524475,-0.465942,86.4115,265.2248,0
0.4700,3713896,-0.524231,0.482788,0.525574,-0.464661,86.5871,265.6106,0
0.4800,3713906,-0.524780,0.482361,0.526672,-0.463257,86.7389,266.0003,0
0.4900,3713916,-0.525269,0.481873,0.527649,-0.462036,86.9043,266.3889,0
0.5000,3713926,-0.526001,0.481140,0.528503,-0.461060,87.1806,266.7810,0
0.5100,3713936,-0.526855,0.480103,0.529053,-0.460449,87.4963,267.1628,0
0.5200,3713946,-0.527893,0.478882,0.529419,-0.460083,87.8140,267.5347,0
0.5300,3713956,-0.528931,0.477600,0.529846,-0.459778,88.0984,267.8980,0
0.5400,3713966,-0.529846,0.476379,0.530334,-0.459412,88.3363,268.2529,0
0.5500,3713976,-0.530579,0.475403,0.530945,-0.458862,88.5419,268.6064,0
0.5600,3713986,-0.531128,0.474670,0.531677,-0.458191,88.7376,268.9568,0
0.5700,3713996,-0.532104,0.473206,0.533020,-0.457031,88.9381,269.3060,0
0.5800,3714006,-0.532593,0.472473,0.533569,-0.456604,89.1484,269.6547,0
0.5900,3714016,-0.533081,0.471680,0.534119,-0.456177,89.3640,270.0029,0
0.6000,3714026,-0.533508,0.471008,0.534485,-0.455872,89.5757,270.3541,0
0.6100,3714036,-0.533936,0.470459,0.534729,-0.455688,89.7769,270.7056,0
0.6200,3714046,-0.534180,0.470032,0.534973,-0.455505,89.9682,271.0599,0
0.6300,3714056,-0.534424,0.469543,0.535339,-0.455322,90.1491,271.4157,0
0.6400,3714066,-0.534546,0.469238,0.535645,-0.455139,90.3108,271.7661,0
0.6500,3714076,-0.534546,0.468933,0.535950,-0.455017,90.4652,272.1105,0
0.6600,3714086,-0.534607,0.468689,0.536255,-0.454956,90.6180,272.4412,0
0.6700,3714096,-0.534668,0.468384,0.536499,-0.454834,90.7690,272.7571,0
0.6800,3714106,-0.534790,0.468140,0.536743,-0.454773,90.9139,273.0608,0
0.6900,3714116,-0.534851,0.467957,0.536926,-0.454590,91.0523,273.3566,0
0.7000,3714126,-0.534973,0.467834,0.537109,-0.454407,91.1748,273.6436,0
0.7100,3714136,-0.534973,0.467834,0.537292,-0.454163,91.2746,273.9247,0
0.7200,3714146,-0.534912,0.467896,0.537537,-0.453857,91.3600,274.1988,0
0.7300,3714156,-0.534790,0.468140,0.537659,-0.453552,91.4347,274.4730,0
0.7400,3714166,-0.534607,0.468445,0.537781,-0.453308,91.4966,274.7454,0
0.7500,3714176,-0.534363,0.468872,0.537781,-0.453247,91.5552,275.0171,0
0.7600,3714186,-0.534119,0.469238,0.537598,-0.453308,91.6243,275.2887,0
0.7700,3714196,-0.533813,0.469604,0.537292,-0.453674,91.7107,275.5571,0
0.7800,3714206,-0.533508,0.469910,0.536926,-0.454224,91.8061,275.8154,0
0.7900,3714216,-0.533142,0.470154,0.536499,-0.454834,91.8751,276.0669,0
0.8000,3714226,-0.532593,0.470520,0.536255,-0.455444,91.9054,276.3038,0
0.8100,3714236,-0.531982,0.470947,0.536072,-0.455872,91.9083,276.5250,0
0.8200,3714246,-0.531189,0.471497,0.536072,-0.456299,91.9044,276.7324,0
0.8300,3714256,-0.530273,0.472107,0.536011,-0.456726,91.9045,276.9266,0
0.8400,3714266,-0.529419,0.472656,0.535889,-0.457275,91.9239,277.1072,0
0.8500,3714276,-0.528625,0.473083,0.535706,-0.457947,91.9640,277.2711,0
0.8600,3714286,-0.527405,0.473755,0.534973,-0.459595,92.0047,277.4182,0
0.8700,3714296,-0.526794,0.474182,0.534546,-0.460327,92.0247,277.5539,0
0.8800,3714306,-0.526123,0.474792,0.534241,-0.460876,92.0072,277.6741,0
0.8900,3714316,-0.525330,0.475586,0.533936,-0.461243,91.9564,277.7833,0
0.9000,3714326,-0.524536,0.476501,0.533691,-0.461487,91.8893,277.8838,0
0.9100,3714336,-0.523804,0.477356,0.533447,-0.461792,91.8236,277.9707,0
0.9200,3714346,-0.523071,0.478088,0.533081,-0.462158,91.7715,278.0464,0
0.9300,3714356,-0.522522,0.478821,0.532715,-0.462585,91.7300,278.1091,0
0.9400,3714366,-0.521973,0.479370,0.532288,-0.463074,91.7010,278.1559,0
0.9500,3714376,-0.521545,0.479919,0.531799,-0.463562,91.6802,278.1882,0
0.9600,3714386,-0.521179,0.480408,0.531311,-0.463989,91.6597,278.2110,0
0.9700,3714396,-0.520813,0.480896,0.530884,-0.464355,91.6293,278.2204,0
0.9800,3714406,-0.520447,0.481384,0.530457,-0.464783,91.5919,278.2263,0
0.9900,3714416,-0.520081,0.481873,0.530029,-0.465149,91.5549,278.2252,0
1.0000,3714426,-0.519775,0.482239,0.529602,-0.465637,91.5302,278.2172,0
1.0100,3714436,-0.519470,0.482605,0.529114,-0.466125,91.5077,278.2054,0
1.0200,3714446,-0.519165,0.482971,0.528687,-0.466614,91.4674,278.1848,0
1.0300,3714456,-0.518738,0.483459,0.528320,-0.466980,91.4058,278.1595,0
1.0400,3714466,-0.518250,0.484009,0.528076,-0.467224,91.3214,278.1288,0
1.0500,3714476,-0.517700,0.484497,0.527893,-0.467468,91.2322,278.0912,0
1.0600,3714486,-0.517212,0.484985,0.527771,-0.467712,91.1491,278.0416,0
1.0700,3714496,-0.516846,0.485352,0.527588,-0.467957,91.0789,277.9841,0
1.0800,3714506,-0.516479,0.485657,0.527344,-0.468262,91.0322,277.9175,0
1.0900,3714516,-0.516235,0.485962,0.527100,-0.468506,90.9884,277.8488,0
1.1000,3714526,-0.516052,0.486145,0.526855,-0.468750,90.9299,277.7834,0
1.1100,3714536,-0.515808,0.486511,0.526611,-0.468933,90.8475,277.7206,0
1.1200,3714546,-0.515564,0.487000,0.526367,-0.468994,90.7512,277.6655,0
1.1300,3714556,-0.515198,0.487610,0.526184,-0.468994,90.6572,277.6168,0
1.1400,3714566,-0.514526,0.488770,0.525696,-0.469055,90.5766,277.5631,0
1.1500,3714576,-0.514282,0.489197,0.525391,-0.469177,90.5166,277.5074,0
1.1600,3714586,-0.514160,0.489502,0.525085,-0.469360,90.4665,277.4431,0
1.1700,3714596,-0.514038,0.489807,0.524841,-0.469482,90.4160,277.3743,0
1.1800,3714606,-0.513916,0.490051,0.524658,-0.469543,90.3589,277.3022,0
1.1900,3714616,-0.513672,0.490417,0.524475,-0.469666,90.2944,277.2324,0
1.2000,3714626,-0.513428,0.490723,0.524292,-0.469788,90.2312,277.1655,0
1.2100,3714636,-0.513306,0.490967,0.524109,-0.469910,90.1831,277.0981,0
1.2200,3714646,-0.513184,0.491089,0.523804,-0.470154,90.1496,277.0324,0
1.2300,3714656,-0.513123,0.491272,0.523560,-0.470337,90.1196,276.9621,0
1.2400,3714666,-0.513062,0.491455,0.523376,-0.470398,90.0803,276.8894,0
1.2500,3714676,-0.513000,0.491699,0.523254,-0.470398,90.0263,276.8144,0
1.2600,3714686,-0.512878,0.492004,0.523193,-0.470276,89.9606,276.7401,0
1.2700,3714696,-0.512817,0.492249,0.523071,-0.470154,89.8982,276.6684,0
1.2800,3714706,-0.512817,0.492493,0.522949,-0.470093,89.8544,276.5973,0
1.2900,3714716,-0.512817,0.492615,0.522827,-0.470093,89.8258,276.5267,0
1.3000,3714726,-0.512878,0.492676,0.522644,-0.470154,89.7997,276.4580,0
1.3100,3714736,-0.512939,0.492798,0.522522,-0.470154,89.7689,276.3914,0
1.3200,3714746,-0.512939,0.492859,0.522400,-0.470154,89.7314,276.3294,0
1.3300,3714756,-0.512878,0.493042,0.522339,-0.470093,89.6880,276.2711,0
1.3400,3714766,-0.512878,0.493164,0.522278,-0.470093,89.6466,276.2133,0
1.3500,3714776,-0.512878,0.493225,0.522156,-0.470093,89.6133,276.1579,0
1.3600,3714786,-0.512817,0.493286,0.522095,-0.470215,89.6017,276.1105,0
1.3700,3714796,-0.512878,0.493286,0.521973,-0.470337,89.5967,276.0641,0
1.3800,3714806,-0.512878,0.493225,0.521790,-0.470520,89.5829,276.0249,0
1.3900,3714816,-0.512878,0.493286,0.521606,-0.470703,89.5639,275.9864,0
1.4000,3714826,-0.512878,0.493286,0.521484,-0.470886,89.5387,275.9455,0
1.4100,3714836,-0.512756,0.493408,0.521362,-0.470947,89.5051,275.9042,0
1.4200,3714846,-0.512695,0.493469,0.521301,-0.471069,89.4690,275.8604,0
1.4300,3714856,-0.512573,0.493530,0.521301,-0.471069,89.4359,275.8115,0
1.4400,3714866,-0.512573,0.493530,0.521301,-0.471130,89.4103,275.7568,0
1.4500,3714876,-0.512634,0.493469,0.521362,-0.471069,89.3891,275.6971,0
1.4600,3714886,-0.512695,0.493408,0.521362,-0.471008,89.3726,275.6404,0
1.4700,3714896,-0.512756,0.493408,0.521423,-0.470947,89.3587,275.5913,0
1.4800,3714906,-0.512817,0.493347,0.521301,-0.470947,89.3550,275.5541,0
1.4900,3714916,-0.512939,0.493347,0.521118,-0.471069,89.3587,275.5277,0
1.5000,3714926,-0.513000,0.493408,0.520935,-0.471191,89.3536,275.5110,0
1.5100,3714936,-0.512939,0.493591,0.520752,-0.471252,89.3334,275.4968,0
1.5200,3714946,-0.512817,0.493713,0.520752,-0.471252,89.2952,275.4840,0
1.5300,3714956,-0.512573,0.493958,0.520752,-0.471252,89.2427,275.4704,0
1.5400,3714966,-0.512329,0.494141,0.520813,-0.471313,89.2000,275.4546,0
1.5500,3714976,-0.512146,0.494141,0.520813,-0.471497,89.1794,275.4358,0
1.5600,3714986,-0.512024,0.494019,0.520813,-0.471802,89.1807,275.4131,0
1.5700,3714996,-0.511963,0.493774,0.520752,-0.472107,89.1937,275.3867,0
1.5800,3715006,-0.511902,0.493591,0.520691,-0.472412,89.2026,275.3568,0
1.5900,3715016,-0.511841,0.493530,0.520691,-0.472595,89.1961,275.3217,0
1.6000,3715026,-0.511780,0.493530,0.520752,-0.472595,89.1691,275.2865,0
1.6100,3715036,-0.511658,0.493652,0.520752,-0.472595,89.1345,275.2555,0
1.6200,3715046,-0.511597,0.493774,0.520752,-0.472534,89.1022,275.2267,0
1.6300,3715056,-0.511536,0.493896,0.520691,-0.472473,89.0775,275.2046,0
1.6400,3715066,-0.511536,0.494019,0.520569,-0.472534,89.0585,275.1866,0
1.6500,3715076,-0.511414,0.494080,0.520508,-0.472595,89.0442,275.1630,0
1.6600,3715086,-0.511414,0.494141,0.520447,-0.472656,89.0275,275.1364,0
1.6700,3715096,-0.511353,0.494202,0.520447,-0.472717,89.0075,275.1062,0
1.6800,3715106,-0.511353,0.494141,0.520447,-0.472717,88.9868,275.0751,0
1.6900,3715116,-0.511292,0.494080,0.520508,-0.472778,88.9677,275.0456,0
1.7000,3715126,-0.511292,0.494080,0.520508,-0.472778,88.9483,275.0193,0
1.7100,3715136,-0.511230,0.494019,0.520569,-0.472839,88.9323,274.9991,0
1.7200,3715146,-0.511047,0.494080,0.520569,-0.473022,88.9236,274.9798,0
1.7300,3715156,-0.511047,0.494019,0.520447,-0.473206,88.9249,274.9626,0
1.7400,3715166,-0.510986,0.494019,0.520386,-0.473328,88.9223,274.9475,0
1.7500,3715176,-0.510986,0.494080,0.520264,-0.473389,88.9134,274.9318,0
1.7600,3715186,-0.510925,0.494202,0.520203,-0.473511,88.8960,274.9187,0
1.7700,3715196,-0.510803,0.494263,0.520142,-0.473511,88.8753,274.9038,0
1.7800,3715206,-0.510742,0.494385,0.520081,-0.473572,88.8520,274.8849,0
1.7900,3715216,-0.510681,0.494385,0.520081,-0.473572,88.8316,274.8611,0
1.8000,3715226,-0.510620,0.494385,0.520142,-0.473572,88.8104,274.8372,0
1.8100,3715236,-0.510559,0.494324,0.520264,-0.473633,88.7897,274.8084,0
1.8200,3715246,-0.510437,0.494324,0.520386,-0.473633,88.7688,274.7846,0
1.8300,3715256,-0.510315,0.494324,0.520447,-0.473694,88.7490,274.7650,0
1.8400,3715266,-0.510193,0.494385,0.520447,-0.473755,88.7379,274.7474,0
1.8500,3715276,-0.510132,0.494446,0.520386,-0.473816,88.7333,274.7343,0
1.8600,3715286,-0.510071,0.494507,0.520264,-0.473938,88.7282,274.7224,0
1.8700,3715296,-0.510010,0.494568,0.520203,-0.473999,88.7197,274.7111,0
1.8800,3715306,-0.509949,0.494629,0.520142,-0.474060,88.7081,274.6978,0
1.8900,3715316,-0.509888,0.494690,0.520081,-0.474121,88.6965,274.6828,0
1.9000,3715326,-0.509827,0.494751,0.520020,-0.474182,88.6824,274.6644,0
1.9100,3715336,-0.509827,0.494812,0.520020,-0.474243,88.6719,274.6470,0
1.9200,3715346,-0.509766,0.494812,0.519958,-0.474243,88.6644,274.6266,0
1.9300,3715356,-0.509705,0.494812,0.519958,-0.474365,88.6560,274.6079,0
1.9400,3715366,-0.509644,0.494873,0.519958,-0.474426,88.6498,274.5902,0
1.9500,3715376,-0.509583,0.494873,0.519897,-0.474426,88.6434,274.5745,0
1.9600,3715386,-0.509521,0.494934,0.519836,-0.474487,88.6276,274.5608,0
1.9700,3715396,-0.509521,0.494995,0.519775,-0.474548,88.6048,274.5452,0
1.9800,3715406,-0.509399,0.495117,0.519775,-0.474548,88.5838,274.5340,0
1.9900,3715416,-0.509277,0.495239,0.519714,-0.474609,88.5722,274.5227,0
2.0000,3715426,-0.509216,0.495361,0.519531,-0.474731,88.5670,274.5126,0
2.0100,3715436,-0.509216,0.495422,0.519409,-0.474854,88.5643,274.4999,0
2.0200,3715446,-0.509094,0.495483,0.519348,-0.474976,88.5571,274.4866,0
2.0300,3715456,-0.509033,0.495544,0.519287,-0.475037,88.5496,274.4746,0
2.0400,3715466,-0.508972,0.495605,0.519226,-0.475098,88.5400,274.4631,0
2.0500,3715476,-0.508972,0.495667,0.519104,-0.475220,88.5344,274.4486,0
2.0600,3715486,-0.508911,0.495667,0.518982,-0.475342,88.5303,274.4377,0
2.0700,3715496,-0.508911,0.495728,0.518860,-0.475464,88.5228,274.4280,0
2.0800,3715506,-0.508789,0.495850,0.518799,-0.475525,88.5054,274.4150,0
2.0900,3715516,-0.508728,0.495911,0.518738,-0.475586,88.4836,274.4021,0
2.1000,3715526,-0.508606,0.496033,0.518738,-0.475586,88.4599,274.3886,0
2.1100,3715536,-0.508545,0.496094,0.518616,-0.475708,88.4396,274.3752,0
2.1200,3715546,-0.508484,0.496155,0.518555,-0.475769,88.4298,274.3571,0
2.1300,3715556,-0.508484,0.496155,0.518433,-0.475891,88.4258,274.3416,0
2.1400,3715566,-0.508484,0.496155,0.518311,-0.476013,88.4232,274.3262,0
2.1500,3715576,-0.508484,0.496216,0.518188,-0.476074,88.4159,274.3117,0
2.1600,3715586,-0.508545,0.496338,0.518005,-0.476135,88.4053,274.2984,0
2.1700,3715596,-0.508545,0.496399,0.517883,-0.476196,88.3947,274.2859,0
2.1800,3715606,-0.508606,0.496460,0.517761,-0.476257,88.3882,274.2727,0
2.1900,3715616,-0.508667,0.496460,0.517639,-0.476318,88.3868,274.2543,0
2.2000,3715626,-0.508728,0.496399,0.517578,-0.476379,88.3836,274.2338,0
2.2100,3715636,-0.508728,0.496399,0.517517,-0.476440,88.3747,274.2108,0
2.2200,3715646,-0.508728,0.496399,0.517517,-0.476440,88.3585,274.1872,0
2.2300,3715656,-0.508728,0.496399,0.517517,-0.476440,88.3360,274.1653,0
2.2400,3715666,-0.508728,0.496399,0.517578,-0.476379,88.3134,274.1487,0
2.2500,3715676,-0.508667,0.496460,0.517578,-0.476318,88.2955,274.1340,0
2.2600,3715686,-0.508606,0.496460,0.517578,-0.476379,88.2789,274.1229,0
2.2700,3715696,-0.508606,0.496521,0.517517,-0.476440,88.2674,274.1089,0
2.2800,3715706,-0.508545,0.496582,0.517456,-0.476440,88.2588,274.0890,0
2.2900,3715716,-0.508606,0.496521,0.517456,-0.476501,88.2535,274.0636,0
2.3000,3715726,-0.508667,0.496460,0.517456,-0.476501,88.2486,274.0329,0
2.3100,3715736,-0.508789,0.496338,0.517517,-0.476440,88.2464,274.0039,0
2.3200,3715746,-0.508850,0.496277,0.517517,-0.476318,88.2413,273.9752,0
2.3300,3715756,-0.508972,0.496277,0.517517,-0.476196,88.2288,273.9496,0
2.3400,3715766,-0.509033,0.496338,0.517517,-0.476074,88.2128,273.9333,0
2.3500,3715776,-0.509094,0.496521,0.517517,-0.475891,88.1934,273.9225,0
2.3600,3715786,-0.509155,0.496643,0.517456,-0.475769,88.1756,273.9171,0
2.3700,3715796,-0.509216,0.496765,0.517395,-0.475647,88.1622,273.9133,0
2.3800,3715806,-0.509216,0.496765,0.517334,-0.475647,88.1543,273.9090,0
2.3900,3715816,-0.509216,0.496765,0.517334,-0.475647,88.1485,273.9031,0
2.4000,3715826,-0.509277,0.496765,0.517395,-0.475586,88.1466,273.8946,0
2.4100,3715836,-0.509338,0.496704,0.517456,-0.475525,88.1473,273.8853,0
2.4200,3715846,-0.509338,0.496643,0.517456,-0.475525,88.1485,273.8759,0
2.4300,3715856,-0.509399,0.496643,0.517517,-0.475464,88.1521,273.8706,0
2.4400,3715866,-0.509460,0.496521,0.517517,-0.475525,88.1638,273.8680,0
2.4500,3715876,-0.509521,0.496460,0.517456,-0.475586,88.1761,273.8697,0
2.4600,3715886,-0.509521,0.496399,0.517395,-0.475647,88.1837,273.8761,0
2.4700,3715896,-0.509521,0.496399,0.517395,-0.475647,88.1855,273.8845,0
2.4800,3715906,-0.509521,0.496399,0.517395,-0.475647,88.1824,273.8925,0
2.4900,3715916,-0.509521,0.496399,0.517395,-0.475647,88.1760,273.8989,0
2.5000,3715926,-0.509521,0.496460,0.517456,-0.475647,88.1663,273.9032,0
2.5100,3715936,-0.509460,0.496521,0.517517,-0.475586,88.1482,273.9061,0
2.5200,3715946,-0.509399,0.496582,0.517578,-0.475464,88.1316,273.9094,0
2.5300,3715956,-0.509338,0.496643,0.517639,-0.475403,88.1254,273.9132,0
2.5400,3715966,-0.509277,0.496643,0.517639,-0.475403,88.1325,273.9197,0
2.5500,3715976,-0.509338,0.496643,0.517639,-0.475403,88.1511,273.9222,0
2.5600,3715986,-0.509338,0.496521,0.517578,-0.475525,88.1706,273.9258,0
2.5700,3715996,-0.509399,0.496399,0.517517,-0.475708,88.1802,273.9298,0
2.5800,3716006,-0.509338,0.496399,0.517456,-0.475830,88.1703,273.9336,0
2.5900,3716016,-0.509216,0.496521,0.517517,-0.475769,88.1460,273.9378,0
2.6000,3716026,-0.509094,0.496704,0.517578,-0.475647,88.1193,273.9406,0
2.6100,3716036,-0.509094,0.496765,0.517578,-0.475586,88.1082,273.9420,0
2.6200,3716046,-0.509155,0.496826,0.517517,-0.475525,88.1094,273.9399,0
2.6300,3716056,-0.509216,0.496887,0.517456,-0.475464,88.1101,273.9349,0
2.6400,3716066,-0.509338,0.497009,0.517334,-0.475342,88.1041,273.9314,0
2.6500,3716076,-0.509399,0.497131,0.517273,-0.475220,88.0949,273.9294,0
2.6600,3716086,-0.509460,0.497192,0.517151,-0.475159,88.0958,273.9315,0
2.6700,3716096,-0.509583,0.497253,0.517029,-0.475159,88.1031,273.9433,0
2.6800,3716106,-0.509644,0.497314,0.516846,-0.475220,88.1135,273.9597,0
2.6900,3716116,-0.509583,0.497437,0.516724,-0.475281,88.1133,273.9788,0
2.7000,3716126,-0.509399,0.497620,0.516663,-0.475342,88.0970,274.0017,0
2.7100,3716136,-0.509216,0.497803,0.516602,-0.475342,88.0731,274.0240,0
2.7200,3716146,-0.509033,0.497986,0.516602,-0.475464,88.0558,274.0421,0
2.7300,3716156,-0.508850,0.498047,0.516541,-0.475586,88.0475,274.0562,0
2.7400,3716166,-0.508728,0.498047,0.516479,-0.475830,88.0472,274.0646,0
2.7500,3716176,-0.508667,0.497986,0.516357,-0.476013,88.0564,274.0679,0
2.7600,3716186,-0.508667,0.497986,0.516235,-0.476196,88.0669,274.0645,0
