# Sesion:27 Fecha:2026-04-16 18:05:28 Shots:0 Duracion:12,93s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1476076,-0.684570,0.720276,0.013855,-0.111145,69.8556,324.4885,115
0.0100,1476086,-0.685181,0.720154,0.015503,-0.108215,70.2640,325.0001,0
0.0200,1476096,-0.685730,0.719971,0.017151,-0.105408,70.6714,325.5165,0
0.0300,1476106,-0.686401,0.719666,0.018799,-0.102661,71.0877,326.0354,0
0.0400,1476116,-0.687378,0.719055,0.020020,-0.100464,71.5208,326.5543,0
0.0500,1476126,-0.688416,0.718323,0.021301,-0.098328,71.9580,327.0732,0
0.0600,1476136,-0.689453,0.717529,0.022583,-0.096191,72.3911,327.5919,0
0.0700,1476146,-0.690308,0.716980,0.024170,-0.093811,72.8207,328.1143,0
0.0800,1476156,-0.691101,0.716492,0.025696,-0.091431,73.2566,328.6566,0
0.0900,1476166,-0.691833,0.716003,0.027283,-0.089111,73.6773,329.1916,0
0.1000,1476176,-0.692505,0.715576,0.028870,-0.086914,74.0772,329.7227,0
0.1100,1476186,-0.692993,0.715332,0.030518,-0.084717,74.4526,330.2501,0
0.1200,1476196,-0.693359,0.715149,0.032166,-0.082581,74.8046,330.7717,0
0.1300,1476206,-0.693542,0.715088,0.033875,-0.080505,75.1280,331.2817,0
0.1400,1476216,-0.693726,0.715027,0.035583,-0.078430,75.4555,331.7849,0
0.1500,1476226,-0.693970,0.714966,0.037354,-0.076355,75.7995,332.2762,0
0.1600,1476236,-0.694275,0.714783,0.039124,-0.074280,76.1633,332.7581,0
0.1700,1476246,-0.694702,0.714478,0.040894,-0.072144,76.5376,333.2293,0
0.1800,1476256,-0.695251,0.714111,0.042664,-0.069946,76.9106,333.6867,0
0.1900,1476266,-0.695740,0.713684,0.044434,-0.067749,77.2801,334.1335,0
0.2000,1476276,-0.696716,0.712952,0.048157,-0.063171,77.6338,334.5696,0
0.2100,1476286,-0.696960,0.712769,0.050049,-0.060730,77.9641,334.9992,0
0.2200,1476296,-0.697021,0.712769,0.051880,-0.058289,78.2712,335.4266,0
0.2300,1476306,-0.697021,0.712891,0.053711,-0.055786,78.5547,335.8568,0
0.2400,1476316,-0.696838,0.713074,0.055481,-0.053345,78.8285,336.2891,0
0.2500,1476326,-0.696716,0.713257,0.057190,-0.050903,79.1095,336.7288,0
0.2600,1476336,-0.696716,0.713257,0.058838,-0.048584,79.4099,337.1782,0
0.2700,1476346,-0.696960,0.713074,0.060364,-0.046509,79.7358,337.6351,0
0.2800,1476356,-0.697327,0.712708,0.061829,-0.044617,80.0865,338.0996,0
0.2900,1476366,-0.697754,0.712280,0.063232,-0.042786,80.4524,338.5684,0
0.3000,1476376,-0.698181,0.711853,0.064575,-0.040955,80.8132,339.0400,0
0.3100,1476386,-0.698486,0.711487,0.065918,-0.039124,81.1500,339.5085,0
0.3200,1476396,-0.698608,0.711365,0.067261,-0.037231,81.4569,339.9703,0
0.3300,1476406,-0.698608,0.711365,0.068604,-0.035278,81.7420,340.4229,0
0.3400,1476416,-0.698425,0.711426,0.070007,-0.033386,82.0101,340.8661,0
0.3500,1476426,-0.698181,0.711670,0.071350,-0.031433,82.2594,341.3027,0
0.3600,1476436,-0.697937,0.711853,0.072693,-0.029419,82.5040,341.7338,0
0.3700,1476446,-0.697754,0.711975,0.073975,-0.027527,82.7810,342.1811,0
0.3800,1476456,-0.697876,0.711792,0.075195,-0.025757,83.0911,342.6250,0
0.3900,1476466,-0.698181,0.711426,0.076477,-0.024048,83.4385,343.0676,0
