# Sesion:12 Fecha:2026-04-16 17:54:41 Shots:1 Duracion:14,49s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,852676,-0.675415,0.689575,0.124268,-0.229919,71.9957,308.1664,423
0.0100,852686,-0.676636,0.688904,0.125427,-0.227600,72.3323,308.5839,0
0.0200,852696,-0.677917,0.688232,0.126770,-0.225098,72.6511,309.0090,0
0.0300,852706,-0.679077,0.687622,0.128174,-0.222656,72.9512,309.4363,0
0.0400,852716,-0.681030,0.686707,0.130920,-0.217834,73.2459,309.8736,0
0.0500,852726,-0.681946,0.686279,0.132263,-0.215576,73.5410,310.3161,0
0.0600,852736,-0.682800,0.685852,0.133423,-0.213501,73.8316,310.7612,0
0.0700,852746,-0.683594,0.685486,0.134644,-0.211426,74.1165,311.2055,0
0.0800,852756,-0.684387,0.685059,0.135986,-0.209351,74.4035,311.6518,0
0.0900,852766,-0.685181,0.684570,0.137329,-0.207336,74.7006,312.1004,0
0.1000,852776,-0.686096,0.683960,0.138611,-0.205444,75.0126,312.5458,0
0.1100,852786,-0.687134,0.683289,0.139893,-0.203552,75.3419,312.9881,0
0.1200,852796,-0.688232,0.682495,0.141174,-0.201660,75.6778,313.4241,0
0.1300,852806,-0.689270,0.681702,0.142334,-0.199890,76.0143,313.8545,0
0.1400,852816,-0.690186,0.681091,0.143433,-0.197998,76.3323,314.2778,0
0.1500,852826,-0.690918,0.680664,0.144470,-0.195984,76.6136,314.6987,0
0.1600,852836,-0.691528,0.680481,0.145569,-0.193787,76.8590,315.1185,0
0.1700,852846,-0.691956,0.680420,0.146606,-0.191528,77.0827,315.5305,0
0.1800,852856,-0.692322,0.680481,0.147705,-0.189209,77.2936,315.9389,0
0.1900,852866,-0.692749,0.680420,0.148865,-0.186890,77.5135,316.3409,0
0.2000,852876,-0.693237,0.680298,0.149963,-0.184570,77.7535,316.7404,0
0.2100,852886,-0.693848,0.680054,0.151062,-0.182373,78.0215,317.1610,0
0.2200,852896,-0.694458,0.679810,0.152100,-0.180176,78.2992,317.5820,0
0.2300,852906,-0.695129,0.679443,0.153076,-0.178162,78.5827,318.0139,0
0.2400,852916,-0.695740,0.679077,0.154114,-0.176208,78.8638,318.4498,0
0.2500,852926,-0.696350,0.678650,0.155090,-0.174377,79.1416,318.8889,0
0.2600,852936,-0.696838,0.678406,0.156128,-0.172729,79.4054,319.3246,0
0.2700,852946,-0.697144,0.678223,0.157288,-0.171082,79.6115,319.7598,0
0.2800,852956,-0.697266,0.678223,0.158508,-0.169495,79.7847,320.1881,0
0.2900,852966,-0.697144,0.678406,0.159790,-0.167908,79.9319,320.6058,0
0.3000,852976,-0.696838,0.678772,0.161194,-0.166321,80.0556,321.0168,0
0.3100,852986,-0.696350,0.679321,0.162659,-0.164734,80.1694,321.4197,0
0.3200,852996,-0.695740,0.679932,0.164185,-0.163208,80.2977,321.8203,0
0.3300,853006,-0.695251,0.680542,0.165649,-0.161621,80.4589,322.2095,0
0.3400,853016,-0.694702,0.681030,0.168579,-0.158630,80.6641,322.5919,0
0.3500,853026,-0.694885,0.680847,0.170044,-0.157288,80.9184,322.9621,0
0.3600,853036,-0.695251,0.680359,0.171448,-0.156006,81.2134,323.3269,0
0.3700,853046,-0.695862,0.679687,0.172729,-0.154846,81.5382,323.6834,0
0.3800,853056,-0.696533,0.678955,0.174072,-0.153687,81.8703,324.0356,0
0.3900,853066,-0.697083,0.678284,0.175354,-0.152466,82.1829,324.3851,0
0.4000,853076,-0.697449,0.677856,0.176636,-0.151245,82.4543,324.7295,0
0.4100,853086,-0.697632,0.677612,0.177917,-0.149902,82.6924,325.0672,0
0.4200,853096,-0.697632,0.677551,0.179260,-0.148499,82.9002,325.4005,0
0.4300,853106,-0.697510,0.677612,0.180664,-0.147156,83.0952,325.7254,0
0.4400,853116,-0.697449,0.677612,0.182068,-0.145813,83.2970,326.0435,0
0.4500,853126,-0.697449,0.677490,0.183472,-0.144531,83.5136,326.3551,0
0.4600,853136,-0.697571,0.677246,0.184875,-0.143311,83.7532,326.6641,0
0.4700,853146,-0.697754,0.676941,0.186218,-0.142151,84.0103,326.9711,0
0.4800,853156,-0.698120,0.676453,0.187561,-0.141052,84.2878,327.2781,0
0.4900,853166,-0.698486,0.675903,0.188843,-0.139954,84.5609,327.5792,0
0.5000,853176,-0.698730,0.675537,0.190125,-0.138794,84.8165,327.8839,0
0.5100,853186,-0.698914,0.675232,0.191406,-0.137634,85.0718,328.1859,0
0.5200,853196,-0.698975,0.675110,0.192627,-0.136230,85.2803,328.4768,0
0.5300,853206,-0.698975,0.675049,0.193909,-0.134827,85.4910,328.7657,0
0.5400,853216,-0.698792,0.675171,0.195068,-0.133301,85.6625,329.0526,0
0.5500,853226,-0.698486,0.675415,0.196228,-0.131775,85.8229,329.3459,0
0.5600,853236,-0.698242,0.675659,0.197266,-0.130371,86.0173,329.6635,0
0.5700,853246,-0.697937,0.675903,0.198425,-0.129089,86.2534,329.9889,0
0.5800,853256,-0.697937,0.675781,0.199402,-0.128052,86.5369,330.3167,0
0.5900,853266,-0.698242,0.675415,0.200317,-0.127136,86.8517,330.6440,0
0.6000,853276,-0.698669,0.674866,0.201233,-0.126404,87.1700,330.9664,0
0.6100,853286,-0.699097,0.674194,0.202148,-0.125671,87.4609,331.2872,0
0.6200,853296,-0.699646,0.673584,0.202820,-0.125183,87.7096,331.6031,0
0.6300,853306,-0.700073,0.672974,0.203979,-0.123840,87.9076,331.9176,0
0.6400,853316,-0.700012,0.673096,0.204407,-0.122986,88.0686,332.2310,0
0.6500,853326,-0.699829,0.673279,0.204773,-0.122131,88.2123,332.5439,0
0.6600,853336,-0.699707,0.673523,0.205078,-0.121338,88.3520,332.8552,0
0.6700,853346,-0.699463,0.673828,0.205444,-0.120361,88.4992,333.1601,0
0.6800,853356,-0.699341,0.673950,0.205811,-0.119568,88.6523,333.4572,0
0.6900,853366,-0.699341,0.674011,0.206238,-0.118774,88.8205,333.7457,0
0.7000,853376,-0.699524,0.673828,0.206665,-0.118103,89.0115,334.0277,0
0.7100,853386,-0.699707,0.673584,0.207092,-0.117493,89.2102,334.3024,0
0.7200,853396,-0.699951,0.673279,0.207520,-0.116943,89.4136,334.5732,0
0.7300,853406,-0.700134,0.673035,0.208008,-0.116333,89.6011,334.8408,0
0.7400,853416,-0.700256,0.672974,0.208191,-0.115845,89.7544,335.1047,0
0.7500,853426,-0.700134,0.673157,0.208252,-0.115295,89.8722,335.3645,0
0.7600,853436,-0.699951,0.673462,0.208252,-0.114624,89.9636,335.6270,0
0.7700,853446,-0.699646,0.673950,0.208191,-0.114014,90.0367,335.8866,0
