# Sesion:51 Fecha:2026-04-16 18:24:18 Shots:1 Duracion:10,85s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2565006,-0.640991,0.695251,0.184326,-0.267944,70.6662,297.4994,0
0.0100,2565016,-0.642090,0.694641,0.186401,-0.265259,71.0248,297.9750,0
0.0200,2565026,-0.643494,0.693848,0.188416,-0.262695,71.4282,298.4483,0
0.0300,2565036,-0.645203,0.692688,0.190369,-0.260132,71.8790,298.9205,0
0.0400,2565046,-0.647034,0.691345,0.192261,-0.257629,72.3594,299.3923,0
0.0500,2565056,-0.648865,0.690063,0.194153,-0.255127,72.8377,299.8661,0
0.0600,2565066,-0.650513,0.688904,0.196045,-0.252563,73.2764,300.3423,0
0.0700,2565076,-0.651733,0.688171,0.197998,-0.249878,73.6568,300.8256,0
0.0800,2565086,-0.652649,0.687744,0.200012,-0.247131,73.9824,301.3169,0
0.0900,2565096,-0.653320,0.687500,0.202026,-0.244324,74.2820,301.8090,0
0.1000,2565106,-0.653931,0.687317,0.204102,-0.241516,74.5753,302.3027,0
0.1100,2565116,-0.654602,0.686951,0.206177,-0.238770,74.8876,302.7954,0
0.1200,2565126,-0.655518,0.686401,0.208191,-0.236206,75.2507,303.2865,0
0.1300,2565136,-0.656738,0.685486,0.210144,-0.233765,75.6642,303.7797,0
0.1400,2565146,-0.658142,0.684326,0.212036,-0.231567,76.1162,304.2784,0
0.1500,2565156,-0.659546,0.683044,0.213867,-0.229492,76.5803,304.7848,0
0.1600,2565166,-0.660828,0.681885,0.215637,-0.227478,77.0361,305.3163,0
0.1700,2565176,-0.661865,0.681030,0.217468,-0.225464,77.4431,305.8488,0
0.1800,2565186,-0.662537,0.680481,0.219299,-0.223389,77.8020,306.3847,0
0.1900,2565196,-0.663025,0.680115,0.221130,-0.221313,78.1212,306.9166,0
0.2000,2565206,-0.663269,0.679932,0.222961,-0.219177,78.4043,307.4495,0
0.2100,2565216,-0.663391,0.679932,0.224792,-0.216919,78.6646,307.9763,0
0.2200,2565226,-0.663452,0.679993,0.226562,-0.214722,78.9298,308.4960,0
0.2300,2565236,-0.663574,0.679993,0.228333,-0.212463,79.2270,309.0155,0
0.2400,2565246,-0.663879,0.679810,0.229980,-0.210327,79.5737,309.5356,0
0.2500,2565256,-0.664429,0.679382,0.231445,-0.208313,79.9769,310.0547,0
0.2600,2565266,-0.665344,0.678589,0.232727,-0.206421,80.4164,310.5742,0
0.2700,2565276,-0.666504,0.677612,0.233826,-0.204712,80.8583,311.0988,0
0.2800,2565286,-0.667725,0.676575,0.234802,-0.203003,81.2692,311.6283,0
0.2900,2565296,-0.669556,0.675232,0.236450,-0.199646,81.6245,312.1646,0
0.3000,2565306,-0.669983,0.675049,0.237244,-0.197876,81.9169,312.7017,0
0.3100,2565316,-0.670044,0.675232,0.238037,-0.196045,82.1446,313.2430,0
0.3200,2565326,-0.669861,0.675659,0.238892,-0.194275,82.3388,313.7792,0
0.3300,2565336,-0.669678,0.675903,0.239746,-0.192688,82.5511,314.3095,0
0.3400,2565346,-0.669800,0.675903,0.240601,-0.191345,82.8109,314.8273,0
0.3500,2565356,-0.670227,0.675476,0.241455,-0.190186,83.1252,315.3318,0
0.3600,2565366,-0.670959,0.674744,0.242310,-0.189209,83.4819,315.8186,0
0.3700,2565376,-0.671753,0.673950,0.243164,-0.188293,83.8460,316.2856,0
0.3800,2565386,-0.672485,0.673096,0.244019,-0.187378,84.1929,316.7403,0
0.3900,2565396,-0.673096,0.672424,0.244873,-0.186462,84.5111,317.1841,0
0.4000,2565406,-0.673584,0.671936,0.245728,-0.185425,84.8002,317.6186,0
0.4100,2565416,-0.673950,0.671570,0.246582,-0.184387,85.0598,318.0449,0
0.4200,2565426,-0.674194,0.671265,0.247498,-0.183350,85.2979,318.4610,0
0.4300,2565436,-0.674255,0.671204,0.248352,-0.182129,85.5107,318.8735,0
0.4400,2565446,-0.674072,0.671387,0.249268,-0.180908,85.6861,319.2812,0
0.4500,2565456,-0.673645,0.671875,0.250122,-0.179504,85.8238,319.6950,0
0.4600,2565466,-0.673096,0.672485,0.250916,-0.178162,85.9365,320.1034,0
0.4700,2565476,-0.672607,0.673035,0.251648,-0.176880,86.0522,320.5103,0
0.4800,2565486,-0.672363,0.673340,0.252319,-0.175781,86.2129,320.9067,0
0.4900,2565496,-0.672607,0.673096,0.252808,-0.174927,86.4518,321.2918,0
0.5000,2565506,-0.673340,0.672363,0.253296,-0.174316,86.7735,321.6652,0
0.5100,2565516,-0.674377,0.671326,0.253662,-0.173828,87.1376,322.0321,0
0.5200,2565526,-0.675354,0.670288,0.254028,-0.173401,87.4453,322.3938,0
0.5300,2565536,-0.676147,0.669556,0.254333,-0.172913,87.6854,322.7574,0
0.5400,2565546,-0.676575,0.669128,0.254578,-0.172241,87.8810,323.1245,0
0.5500,2565556,-0.676758,0.669067,0.254761,-0.171570,88.0665,323.4931,0
0.5600,2565566,-0.677002,0.669006,0.254761,-0.170898,88.2499,323.8572,0
0.5700,2565576,-0.677185,0.669006,0.254700,-0.170227,88.4356,324.2124,0
0.5800,2565586,-0.677856,0.668823,0.254333,-0.168945,88.6246,324.5537,0
0.5900,2565596,-0.678284,0.668640,0.254211,-0.168152,88.8162,324.8734,0
0.6000,2565606,-0.678772,0.668396,0.254089,-0.167358,89.0038,325.1704,0
0.6100,2565616,-0.679199,0.668152,0.254089,-0.166443,89.1821,325.4489,0
