# Sesion:83 Fecha:2026-04-16 18:41:18 Shots:2 Duracion:10,14s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,3548256,-0.471863,0.551147,0.456726,-0.514771,70.8720,247.4125,196
0.0100,3548266,-0.474243,0.549622,0.458130,-0.512939,71.2601,247.9191,0
0.0200,3548276,-0.476501,0.548279,0.459534,-0.511047,71.6286,248.4281,0
0.0300,3548286,-0.478760,0.546936,0.460937,-0.509033,71.9950,248.9379,0
0.0400,3548296,-0.481201,0.545532,0.462280,-0.507141,72.3852,249.4448,0
0.0500,3548306,-0.483704,0.543945,0.463379,-0.505371,72.8102,249.9502,0
0.0600,3548316,-0.486450,0.542175,0.464355,-0.503784,73.2750,250.4571,0
0.0700,3548326,-0.489258,0.540283,0.465210,-0.502319,73.7627,250.9690,0
0.0800,3548336,-0.491943,0.538391,0.466003,-0.500916,74.2382,251.4880,0
0.0900,3548346,-0.494446,0.536743,0.466980,-0.499329,74.6700,252.0144,0
0.1000,3548356,-0.496582,0.535400,0.468140,-0.497559,75.0367,252.5476,0
0.1100,3548366,-0.498352,0.534363,0.469604,-0.495544,75.3427,253.0838,0
0.1200,3548376,-0.499878,0.533447,0.471191,-0.493530,75.6297,253.6409,0
0.1300,3548386,-0.501343,0.532471,0.472839,-0.491516,75.9181,254.1918,0
0.1400,3548396,-0.502808,0.531311,0.474426,-0.489685,76.2339,254.7328,0
0.1500,3548406,-0.504333,0.529907,0.476013,-0.488098,76.5877,255.2635,0
0.1600,3548416,-0.505981,0.528320,0.477417,-0.486755,76.9768,255.7869,0
0.1700,3548426,-0.507751,0.526489,0.478699,-0.485535,77.4210,256.3136,0
0.1800,3548436,-0.509583,0.524658,0.479858,-0.484558,77.8551,256.8420,0
0.1900,3548446,-0.511414,0.522888,0.480957,-0.483521,78.2540,257.3721,0
0.2000,3548456,-0.513062,0.521362,0.481995,-0.482300,78.6082,257.9032,0
0.2100,3548466,-0.514587,0.520142,0.483093,-0.480896,78.9084,258.4383,0
0.2200,3548476,-0.515869,0.519287,0.484253,-0.479309,79.1717,258.9724,0
0.2300,3548486,-0.517029,0.518677,0.485413,-0.477478,79.4083,259.5063,0
0.2400,3548496,-0.519165,0.517822,0.487793,-0.473694,79.6533,260.0351,0
0.2500,3548506,-0.520386,0.517273,0.488770,-0.471985,79.9424,260.5603,0
