# Sesion:42 Fecha:2026-04-14 20:40:25 Shots:1 Duracion:17,97s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1912706,-0.701172,0.668457,0.118408,-0.217957,68.1747,303.2073,0
0.0100,1912716,-0.702026,0.668091,0.122070,-0.214294,68.6728,303.7809,0
0.0200,1912726,-0.703064,0.667480,0.125793,-0.210571,69.2401,304.3469,0
0.0300,1912736,-0.704285,0.666626,0.129517,-0.206909,69.8383,304.9146,0
0.0400,1912746,-0.705627,0.665588,0.133179,-0.203369,70.4483,305.4915,0
0.0500,1912756,-0.706970,0.664429,0.136841,-0.199890,71.0561,306.0813,0
0.0600,1912766,-0.708313,0.663330,0.140381,-0.196472,71.6486,306.6894,0
0.0700,1912776,-0.709473,0.662292,0.143799,-0.193176,72.2342,307.3153,0
0.0800,1912786,-0.711609,0.660339,0.150391,-0.186829,72.8151,307.9481,0
0.0900,1912796,-0.712708,0.659302,0.153625,-0.183838,73.4045,308.5855,0
0.1000,1912806,-0.713867,0.658081,0.156738,-0.180908,74.0077,309.2200,0
0.1100,1912816,-0.715088,0.656799,0.159851,-0.178101,74.6226,309.8555,0
0.1200,1912826,-0.716248,0.655518,0.162903,-0.175354,75.2346,310.4894,0
0.1300,1912836,-0.717407,0.654236,0.165955,-0.172668,75.8344,311.1242,0
0.1400,1912846,-0.718384,0.653076,0.168945,-0.170044,76.4072,311.7615,0
0.1500,1912856,-0.719177,0.652100,0.171875,-0.167419,76.9501,312.4002,0
0.1600,1912866,-0.719666,0.651367,0.174866,-0.164856,77.4445,313.0389,0
0.1700,1912876,-0.719910,0.651001,0.177795,-0.162170,77.8898,313.6740,0
0.1800,1912886,-0.719849,0.650879,0.180786,-0.159546,78.2961,314.3074,0
0.1900,1912896,-0.719727,0.650818,0.183716,-0.156921,78.6945,314.9344,0
0.2000,1912906,-0.719727,0.650574,0.186646,-0.154480,79.1193,315.5560,0
0.2100,1912916,-0.719971,0.650085,0.189514,-0.152161,79.5842,316.1700,0
0.2200,1912926,-0.720459,0.649170,0.192383,-0.149963,80.1031,316.7749,0
0.2300,1912936,-0.721191,0.648010,0.195068,-0.148010,80.6677,317.3759,0
0.2400,1912946,-0.722107,0.646606,0.197693,-0.146118,81.2750,317.9875,0
0.2500,1912956,-0.723083,0.645142,0.200256,-0.144287,81.8831,318.5895,0
0.2600,1912966,-0.724060,0.643677,0.202759,-0.142517,82.4797,319.1889,0
0.2700,1912976,-0.724915,0.642334,0.205139,-0.140808,83.0519,319.7845,0
0.2800,1912986,-0.725647,0.641174,0.207397,-0.139160,83.5873,320.3819,0
0.2900,1912996,-0.726135,0.640198,0.209595,-0.137512,84.0837,320.9802,0
0.3000,1913006,-0.726501,0.639465,0.211670,-0.135925,84.5383,321.5869,0
0.3100,1913016,-0.726868,0.638733,0.213684,-0.134277,85.0095,322.1791,0
0.3200,1913026,-0.727295,0.637878,0.215637,-0.132812,85.5102,322.7566,0
0.3300,1913036,-0.727966,0.636780,0.217590,-0.131409,86.0282,323.3241,0
0.3400,1913046,-0.728699,0.635498,0.219482,-0.130188,86.5512,323.8874,0
0.3500,1913056,-0.729492,0.634155,0.221375,-0.129150,87.0617,324.4485,0
0.3600,1913066,-0.730957,0.631531,0.224915,-0.127441,87.5426,325.0039,0
