# Sesion:39 Fecha:2026-04-14 20:38:11 Shots:1 Duracion:16,98s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1783536,-0.694580,0.680969,0.110718,-0.203857,66.7114,301.7939,0
0.0100,1783546,-0.695496,0.680664,0.114441,-0.199707,67.2607,302.4640,0
0.0200,1783556,-0.696777,0.679932,0.118042,-0.195679,67.8819,303.1437,0
0.0300,1783566,-0.698425,0.678711,0.121399,-0.191833,68.5717,303.8363,0
0.0400,1783576,-0.700256,0.677307,0.124512,-0.187988,69.2986,304.5458,0
0.0500,1783586,-0.702087,0.675903,0.127441,-0.184265,70.0190,305.2719,0
0.0600,1783596,-0.703674,0.674744,0.130249,-0.180603,70.6936,306.0125,0
0.0700,1783606,-0.704834,0.673950,0.133057,-0.176880,71.3049,306.7652,0
0.0800,1783616,-0.705627,0.673523,0.135803,-0.173218,71.8872,307.5519,0
0.0900,1783626,-0.706238,0.673218,0.138550,-0.169617,72.4404,308.3387,0
0.1000,1783636,-0.706909,0.672852,0.141235,-0.166077,72.9998,309.1214,0
0.1100,1783646,-0.707764,0.672241,0.143860,-0.162659,73.5913,309.9002,0
0.1200,1783656,-0.708862,0.671326,0.146484,-0.159363,74.2250,310.6664,0
0.1300,1783666,-0.710266,0.669983,0.149109,-0.156128,74.9541,311.4145,0
0.1400,1783676,-0.711914,0.668335,0.151733,-0.153076,75.6973,312.1480,0
0.1500,1783686,-0.713745,0.666504,0.154480,-0.150024,76.4386,312.8717,0
0.1600,1783696,-0.715576,0.664551,0.157227,-0.147095,77.1459,313.5859,0
0.1700,1783706,-0.717224,0.662781,0.160034,-0.144165,77.7994,314.2966,0
0.1800,1783716,-0.718567,0.661255,0.162781,-0.141174,78.3972,315.0062,0
0.1900,1783726,-0.719666,0.660034,0.165588,-0.138123,78.9468,315.7160,0
0.2000,1783736,-0.721008,0.658386,0.170898,-0.131958,79.4521,316.4230,0
0.2100,1783746,-0.721436,0.657898,0.173523,-0.128784,79.9352,317.1227,0
0.2200,1783756,-0.721924,0.657288,0.176086,-0.125671,80.4249,317.8128,0
0.2300,1783766,-0.722534,0.656433,0.178650,-0.122681,80.9508,318.4970,0
0.2400,1783776,-0.723450,0.655273,0.181213,-0.119812,81.5233,319.1779,0
0.2500,1783786,-0.724670,0.653748,0.183655,-0.117188,82.1449,319.8573,0
0.2600,1783796,-0.726135,0.651855,0.186035,-0.114807,82.8155,320.5369,0
0.2700,1783806,-0.727783,0.649719,0.188354,-0.112732,83.5100,321.2245,0
0.2800,1783816,-0.729431,0.647583,0.190552,-0.110840,84.1957,321.9182,0
0.2900,1783826,-0.730957,0.645508,0.192627,-0.109131,84.8599,322.6131,0
0.3000,1783836,-0.732422,0.643494,0.194641,-0.107483,85.4996,323.3041,0
0.3100,1783846,-0.733765,0.641602,0.196594,-0.105957,86.1057,323.9917,0
0.3200,1783856,-0.734985,0.639893,0.198486,-0.104431,86.6757,324.6716,0
0.3300,1783866,-0.736023,0.638367,0.200317,-0.102966,87.2061,325.3407,0
0.3400,1783876,-0.736877,0.637085,0.202209,-0.101501,87.6960,325.9941,0
