# Sesion:30 Fecha:2026-04-14 20:25:42 Shots:1 Duracion:16,11s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1062886,-0.707153,0.674500,0.096069,-0.189209,66.8327,303.0324,0
0.0100,1062896,-0.708374,0.673767,0.099854,-0.185181,67.4885,303.8058,0
0.0200,1062906,-0.709656,0.672974,0.103516,-0.181152,68.1832,304.5883,0
0.0300,1062916,-0.710999,0.671997,0.107117,-0.177307,68.8983,305.3703,0
0.0400,1062926,-0.712463,0.670837,0.110718,-0.173462,69.6361,306.1509,0
0.0500,1062936,-0.714111,0.669495,0.114197,-0.169739,70.3914,306.9291,0
0.0600,1062946,-0.715820,0.667969,0.117676,-0.166077,71.1526,307.7037,0
0.0700,1062956,-0.717590,0.666321,0.121094,-0.162476,71.9218,308.4826,0
0.0800,1062966,-0.719421,0.664612,0.124451,-0.158997,72.6901,309.2668,0
0.0900,1062976,-0.723022,0.661011,0.130859,-0.152344,73.4500,310.0594,0
0.1000,1062986,-0.724670,0.659302,0.133850,-0.149231,74.1857,310.8577,0
0.1100,1062996,-0.726135,0.657776,0.136780,-0.146179,74.8816,311.6653,0
0.1200,1063006,-0.727356,0.656494,0.139526,-0.143188,75.5273,312.4807,0
0.1300,1063016,-0.728271,0.655518,0.142151,-0.140259,76.1265,313.2988,0
0.1400,1063026,-0.729065,0.654663,0.144775,-0.137390,76.6992,314.1115,0
0.1500,1063036,-0.729919,0.653809,0.147339,-0.134521,77.2700,314.9095,0
0.1600,1063046,-0.730835,0.652710,0.149841,-0.131714,77.8633,315.6916,0
0.1700,1063056,-0.731995,0.651428,0.152344,-0.128845,78.4815,316.4521,0
0.1800,1063066,-0.733276,0.649963,0.154846,-0.126099,79.1120,317.1960,0
0.1900,1063076,-0.734558,0.648437,0.157349,-0.123291,79.7455,317.9271,0
0.2000,1063086,-0.735779,0.646973,0.159790,-0.120483,80.3632,318.6476,0
0.2100,1063096,-0.736877,0.645569,0.162231,-0.117737,80.9542,319.3600,0
0.2200,1063106,-0.737793,0.644409,0.164673,-0.114990,81.5060,320.0693,0
0.2300,1063116,-0.738525,0.643494,0.167114,-0.112366,82.0200,320.7786,0
0.2400,1063126,-0.739014,0.642700,0.169495,-0.109802,82.5052,321.4873,0
0.2500,1063136,-0.739502,0.641968,0.171814,-0.107422,82.9984,322.2146,0
0.2600,1063146,-0.739929,0.641174,0.174194,-0.105225,83.4945,322.9355,0
0.2700,1063156,-0.740479,0.640259,0.176514,-0.103210,84.0030,323.6453,0
0.2800,1063166,-0.741089,0.639160,0.178894,-0.101318,84.5303,324.3435,0
0.2900,1063176,-0.741821,0.637939,0.181152,-0.099487,85.0689,325.0294,0
0.3000,1063186,-0.742615,0.636658,0.183289,-0.097778,85.5981,325.7068,0
0.3100,1063196,-0.743347,0.635498,0.185425,-0.096008,86.0904,326.3653,0
0.3200,1063206,-0.743958,0.634460,0.187500,-0.094116,86.5542,327.0005,0
0.3300,1063216,-0.744385,0.633545,0.189636,-0.092102,87.0053,327.6072,0
0.3400,1063226,-0.744873,0.632690,0.191711,-0.089966,87.4453,328.1819,0
0.3500,1063236,-0.745056,0.632202,0.193481,-0.088074,87.8836,328.7270,0
0.3600,1063246,-0.745361,0.631592,0.195374,-0.086121,88.3234,329.2514,0
