# Sesion:36 Fecha:2026-04-14 20:30:24 Shots:1 Duracion:17,52s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1333866,-0.706421,0.671570,0.102539,-0.198486,65.6936,302.4001,0
0.0100,1333876,-0.709351,0.669556,0.110352,-0.190613,66.4483,303.1327,0
0.0200,1333886,-0.710815,0.668396,0.114075,-0.186829,67.1977,303.8788,0
0.0300,1333896,-0.712158,0.667419,0.117676,-0.183167,67.9225,304.6385,0
0.0400,1333906,-0.713196,0.666687,0.121155,-0.179565,68.6054,305.4061,0
0.0500,1333916,-0.713928,0.666138,0.124695,-0.176025,69.2450,306.1771,0
0.0600,1333926,-0.714417,0.665894,0.128113,-0.172485,69.8427,306.9525,0
0.0700,1333936,-0.714722,0.665771,0.131592,-0.169006,70.4113,307.7268,0
0.0800,1333946,-0.714966,0.665710,0.135010,-0.165588,70.9742,308.4992,0
0.0900,1333956,-0.715393,0.665344,0.138306,-0.162292,71.5708,309.2675,0
0.1000,1333966,-0.716187,0.664612,0.141541,-0.159180,72.2321,310.0363,0
0.1100,1333976,-0.717407,0.663330,0.144531,-0.156250,72.9637,310.7961,0
0.1200,1333986,-0.718994,0.661682,0.147461,-0.153381,73.7431,311.5478,0
0.1300,1333996,-0.720642,0.659851,0.150269,-0.150513,74.5311,312.2922,0
0.1400,1334006,-0.722290,0.658081,0.153015,-0.147644,75.2952,313.0285,0
0.1500,1334016,-0.723633,0.656616,0.155701,-0.144653,76.0070,313.7566,0
0.1600,1334026,-0.724670,0.655579,0.158325,-0.141541,76.6416,314.4756,0
0.1700,1334036,-0.725220,0.654968,0.161011,-0.138245,77.2225,315.2158,0
0.1800,1334046,-0.725464,0.654724,0.163635,-0.134949,77.7453,315.9517,0
0.1900,1334056,-0.725525,0.654724,0.166260,-0.131653,78.2329,316.6848,0
0.2000,1334066,-0.725586,0.654602,0.168884,-0.128479,78.7246,317.4156,0
0.2100,1334076,-0.725769,0.654297,0.171448,-0.125488,79.2451,318.1425,0
0.2200,1334086,-0.726135,0.653809,0.173889,-0.122559,79.8279,318.8787,0
0.2300,1334096,-0.726624,0.653137,0.176270,-0.119812,80.4415,319.6124,0
0.2400,1334106,-0.727356,0.652161,0.178528,-0.117249,81.0728,320.3425,0
0.2500,1334116,-0.728210,0.651062,0.180664,-0.114746,81.7013,321.0714,0
0.2600,1334126,-0.729126,0.649841,0.182739,-0.112488,82.3089,321.8004,0
0.2700,1334136,-0.729919,0.648743,0.184753,-0.110291,82.8822,322.5235,0
0.2800,1334146,-0.730652,0.647766,0.186646,-0.108154,83.4206,323.2402,0
0.2900,1334156,-0.731506,0.646362,0.190430,-0.104126,83.9233,323.9481,0
0.3000,1334166,-0.731750,0.645874,0.192200,-0.102112,84.4011,324.6456,0
0.3100,1334176,-0.731995,0.645386,0.193970,-0.100159,84.8671,325.3323,0
0.3200,1334186,-0.732239,0.644897,0.195618,-0.098267,85.3307,326.0109,0
0.3300,1334196,-0.732605,0.644287,0.197266,-0.096497,85.8039,326.6716,0
0.3400,1334206,-0.733093,0.643433,0.198975,-0.094849,86.3011,327.3214,0
0.3500,1334216,-0.733765,0.642334,0.200623,-0.093384,86.8251,327.9506,0
0.3600,1334226,-0.734619,0.640991,0.202332,-0.092041,87.3718,328.5631,0
0.3700,1334236,-0.735535,0.639587,0.204102,-0.090698,87.9161,329.1555,0
0.3800,1334246,-0.736389,0.638245,0.205811,-0.089478,88.4375,329.7380,0
0.3900,1334256,-0.737061,0.637146,0.207458,-0.088196,88.9163,330.3097,0
0.4000,1334266,-0.737488,0.636292,0.209045,-0.086975,89.3492,330.8763,0
0.4100,1334276,-0.737793,0.635620,0.210571,-0.085693,89.7451,331.4365,0
0.4200,1334286,-0.737854,0.635132,0.212036,-0.084534,90.1020,331.9929,0
0.4300,1334296,-0.737854,0.634827,0.213562,-0.083435,90.4340,332.5433,0
0.4400,1334306,-0.737732,0.634583,0.215027,-0.082458,90.7528,333.0838,0
0.4500,1334316,-0.737671,0.634277,0.216492,-0.081604,91.0846,333.6150,0
0.4600,1334326,-0.737732,0.633789,0.218079,-0.080811,91.4328,334.1277,0
0.4700,1334336,-0.737976,0.633057,0.219666,-0.080139,91.8071,334.6175,0
0.4800,1334346,-0.738281,0.632202,0.221313,-0.079468,92.1933,335.0826,0
0.4900,1334356,-0.738647,0.631287,0.222900,-0.078796,92.5758,335.5240,0
0.5000,1334366,-0.738831,0.630554,0.224487,-0.077942,92.8736,335.9496,0
