# Sesion:14 Fecha:2026-04-14 14:54:55 Shots:1 Duracion:14,34s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2046276,0.120972,-0.009094,0.605225,-0.786743,73.1804,139.8139,0
0.0100,2046286,0.116821,-0.010681,0.605164,-0.787415,73.4448,140.4954,0
0.0200,2046296,0.112854,-0.012268,0.604797,-0.788269,73.7523,141.1848,0
0.0300,2046306,0.109558,-0.013184,0.603699,-0.789551,74.1124,141.8789,0
0.0400,2046316,0.106323,-0.014099,0.602173,-0.791138,74.5305,142.5794,0
0.0500,2046326,0.102844,-0.015503,0.600586,-0.792725,75.0002,143.2829,0
0.0600,2046336,0.099426,-0.016846,0.598816,-0.794495,75.4924,143.9857,0
0.0700,2046346,0.096130,-0.018188,0.597107,-0.796143,75.9669,144.6885,0
0.0800,2046356,0.092896,-0.019531,0.595703,-0.797546,76.3912,145.3876,0
0.0900,2046366,0.089661,-0.020935,0.594666,-0.798645,76.7578,146.0834,0
0.1000,2046376,0.086365,-0.022278,0.593994,-0.799500,77.0725,146.7668,0
0.1100,2046386,0.083069,-0.023682,0.593689,-0.800049,77.3427,147.4381,0
0.1200,2046396,0.079773,-0.025208,0.593567,-0.800415,77.5807,148.0924,0
0.1300,2046406,0.076416,-0.026794,0.593689,-0.800598,77.7995,148.7330,0
0.1400,2046416,0.073120,-0.028442,0.593689,-0.800842,78.0520,149.3860,0
0.1500,2046426,0.069885,-0.030151,0.593506,-0.801208,78.3420,150.0266,0
0.1600,2046436,0.066711,-0.031921,0.592957,-0.801819,78.6749,150.6575,0
0.1700,2046446,0.063660,-0.033813,0.592163,-0.802551,79.0473,151.2835,0
0.1800,2046456,0.060730,-0.035706,0.591064,-0.803528,79.4597,151.9067,0
0.1900,2046466,0.057922,-0.037598,0.589783,-0.804565,79.8766,152.5269,0
0.2000,2046476,0.055176,-0.039612,0.588623,-0.805542,80.2286,153.1343,0
0.2100,2046486,0.052429,-0.041626,0.587952,-0.806152,80.4938,153.7326,0
0.2200,2046496,0.049622,-0.043762,0.587830,-0.806274,80.6868,154.3197,0
0.2300,2046506,0.046875,-0.045959,0.588257,-0.805969,80.8472,154.8986,0
0.2400,2046516,0.044128,-0.048157,0.589050,-0.805481,81.0155,155.4678,0
0.2500,2046526,0.041382,-0.050415,0.589783,-0.804932,81.2178,156.0268,0
0.2600,2046536,0.035950,-0.054810,0.590576,-0.804321,81.4751,156.5821,0
0.2700,2046546,0.033386,-0.057068,0.590454,-0.804382,81.7942,157.1288,0
0.2800,2046556,0.030945,-0.059448,0.590027,-0.804626,82.1529,157.6687,0
0.2900,2046566,0.028564,-0.061768,0.589417,-0.804932,82.5338,158.2062,0
0.3000,2046576,0.026367,-0.064087,0.588806,-0.805298,82.9186,158.7467,0
0.3100,2046586,0.024170,-0.066345,0.588318,-0.805542,83.2843,159.2871,0
0.3200,2046596,0.022095,-0.068420,0.588013,-0.805664,83.6268,159.8362,0
0.3300,2046606,0.020142,-0.070312,0.587891,-0.805603,83.9392,160.3925,0
0.3400,2046616,0.018188,-0.072205,0.587952,-0.805481,84.2303,160.9459,0
0.3500,2046626,0.016357,-0.074036,0.588013,-0.805298,84.5145,161.4943,0
0.3600,2046636,0.014587,-0.075867,0.587952,-0.805176,84.8198,162.0331,0
0.3700,2046646,0.012939,-0.077698,0.587769,-0.805176,85.1449,162.5627,0
0.3800,2046656,0.011292,-0.079529,0.587341,-0.805298,85.4943,163.0785,0
0.3900,2046666,0.009644,-0.081360,0.586853,-0.805542,85.8608,163.5785,0
0.4000,2046676,0.007996,-0.083252,0.586182,-0.805847,86.2455,164.0719,0
0.4100,2046686,0.006287,-0.085205,0.585510,-0.806152,86.6336,164.5430,0
0.4200,2046696,0.004456,-0.087158,0.584778,-0.806458,87.0156,164.9954,0
0.4300,2046706,0.002563,-0.089172,0.584229,-0.806702,87.3758,165.4301,0
0.4400,2046716,0.000549,-0.091064,0.583923,-0.806702,87.6991,165.8544,0
0.4500,2046726,-0.001526,-0.093018,0.583862,-0.806519,87.9838,166.2762,0
0.4600,2046736,-0.003601,-0.094849,0.584167,-0.806091,88.1916,166.6953,0
0.4700,2046746,-0.005676,-0.096680,0.584717,-0.805481,88.3993,167.1079,0
0.4800,2046756,-0.007813,-0.098450,0.585266,-0.804810,88.6330,167.5113,0
0.4900,2046766,-0.009888,-0.100159,0.585449,-0.804443,88.9084,167.9066,0
0.5000,2046776,-0.011902,-0.101929,0.585388,-0.804260,89.2362,168.3000,0
0.5100,2046786,-0.013794,-0.103760,0.584900,-0.804321,89.6108,168.6933,0
0.5200,2046796,-0.017395,-0.107544,0.583618,-0.804687,89.9976,169.0938,0
0.5300,2046806,-0.018982,-0.109375,0.583069,-0.804810,90.3527,169.5045,0
0.5400,2046816,-0.020508,-0.111084,0.582825,-0.804687,90.6647,169.9207,0
0.5500,2046826,-0.021912,-0.112793,0.582886,-0.804382,90.9380,170.3367,0
0.5600,2046836,-0.023254,-0.114502,0.583130,-0.803894,91.1863,170.7539,0
0.5700,2046846,-0.024475,-0.116211,0.583435,-0.803467,91.4310,171.1678,0
0.5800,2046856,-0.025513,-0.117981,0.583557,-0.803040,91.6915,171.5823,0
0.5900,2046866,-0.026489,-0.119812,0.583252,-0.802979,91.9787,171.9941,0
0.6000,2046876,-0.027344,-0.121582,0.582703,-0.803040,92.3002,172.4012,0
0.6100,2046886,-0.028015,-0.123291,0.582275,-0.803101,92.6377,172.8010,0
0.6200,2046896,-0.028625,-0.124939,0.581909,-0.803101,92.9599,173.1961,0
0.6300,2046906,-0.029236,-0.126343,0.581787,-0.802917,93.2457,173.5911,0
0.6400,2046916,-0.029846,-0.127563,0.581909,-0.802612,93.4872,173.9946,0
0.6500,2046926,-0.030334,-0.128540,0.582397,-0.802124,93.6819,174.4054,0
0.6600,2046936,-0.030884,-0.129150,0.583069,-0.801514,93.8423,174.8226,0
0.6700,2046946,-0.031433,-0.129456,0.583740,-0.800903,94.0014,175.2471,0
0.6800,2046956,-0.031860,-0.129639,0.584167,-0.800598,94.1983,175.6677,0
0.6900,2046966,-0.032227,-0.129700,0.584106,-0.800598,94.4507,176.0764,0
0.7000,2046976,-0.032593,-0.129822,0.583557,-0.800964,94.7554,176.4642,0
0.7100,2046986,-0.032959,-0.130005,0.582764,-0.801514,95.0848,176.8227,0
