# Sesion:47 Fecha:2026-04-14 21:14:17 Shots:2 Duracion:5,14s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1354016,0.824463,-0.528503,0.056702,-0.194336,76.7966,19.3477,116
0.0100,1354026,0.821106,-0.532288,0.061096,-0.196716,76.8825,19.6944,0
0.0200,1354036,0.818176,-0.535400,0.065125,-0.199341,77.0630,20.0107,0
0.0300,1354046,0.815674,-0.537659,0.068481,-0.202332,77.3474,20.2816,0
0.0400,1354056,0.813416,-0.539429,0.071167,-0.205688,77.7050,20.5035,0
0.0500,1354066,0.811279,-0.541016,0.073364,-0.209229,78.0402,20.6676,0
0.0600,1354076,0.808838,-0.542969,0.075317,-0.212830,78.2836,20.8440,0
0.0700,1354086,0.805969,-0.545471,0.077332,-0.216431,78.4338,21.0516,0
0.0800,1354096,0.802673,-0.548584,0.079773,-0.219971,78.5137,21.3120,0
0.0900,1354106,0.799072,-0.552063,0.082703,-0.223389,78.5623,21.6362,0
0.1000,1354116,0.795349,-0.555542,0.086182,-0.226624,78.6041,22.0329,0
0.1100,1354126,0.791687,-0.558899,0.090210,-0.229553,78.6341,22.5047,0
0.1200,1354136,0.784424,-0.565430,0.100037,-0.234436,78.6312,23.0420,0
0.1300,1354146,0.780701,-0.568787,0.105591,-0.236328,78.5910,23.6169,0
0.1400,1354156,0.776978,-0.572083,0.111206,-0.238098,78.5392,24.2045,0
0.1500,1354166,0.773376,-0.575195,0.116577,-0.239746,78.5065,24.7791,0
0.1600,1354176,0.769958,-0.578064,0.121582,-0.241394,78.5112,25.3312,0
0.1700,1354186,0.766663,-0.580750,0.126221,-0.243042,78.5366,25.8535,0
0.1800,1354196,0.763428,-0.583252,0.130493,-0.244812,78.5895,26.3418,0
0.1900,1354206,0.760437,-0.585571,0.134277,-0.246643,78.6756,26.7955,0
0.2000,1354216,0.757507,-0.587830,0.137512,-0.248474,78.7822,27.2131,0
0.2100,1354226,0.754578,-0.590271,0.140137,-0.250122,78.8829,27.5964,0
0.2200,1354236,0.751526,-0.592957,0.142334,-0.251587,78.9592,27.9609,0
0.2300,1354246,0.748413,-0.596008,0.144226,-0.252808,79.0074,28.3133,0
