# Sesion:38 Fecha:2026-04-14 20:37:24 Shots:1 Duracion:17,04s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,1737856,-0.708191,0.673218,0.097839,-0.188965,65.2919,300.8673,0
0.0100,1737866,-0.708984,0.672729,0.102051,-0.185364,65.9494,301.7319,0
0.0200,1737876,-0.709778,0.672180,0.106262,-0.181946,66.6077,302.5920,0
0.0300,1737886,-0.710510,0.671631,0.110352,-0.178650,67.2648,303.4556,0
0.0400,1737896,-0.711121,0.671082,0.114441,-0.175537,67.9139,304.3146,0
0.0500,1737906,-0.711670,0.670654,0.118469,-0.172424,68.5449,305.1705,0
0.0600,1737916,-0.712036,0.670288,0.122498,-0.169434,69.1619,306.0145,0
0.0700,1737926,-0.712402,0.669922,0.126465,-0.166382,69.7666,306.8483,0
0.0800,1737936,-0.712646,0.669678,0.130310,-0.163391,70.3603,307.6689,0
0.0900,1737946,-0.712830,0.669434,0.134094,-0.160339,70.9465,308.4841,0
0.1000,1737956,-0.713074,0.669189,0.137695,-0.157288,71.5404,309.2881,0
0.1100,1737966,-0.713379,0.668823,0.141235,-0.154297,72.1719,310.1079,0
0.1200,1737976,-0.713867,0.668213,0.144714,-0.151306,72.8253,310.9121,0
0.1300,1737986,-0.714539,0.667419,0.148071,-0.148437,73.5054,311.7046,0
0.1400,1737996,-0.715393,0.666443,0.151306,-0.145630,74.2074,312.4887,0
0.1500,1738006,-0.716309,0.665283,0.154419,-0.142944,74.9278,313.2698,0
0.1600,1738016,-0.717346,0.664001,0.157410,-0.140320,75.6525,314.0599,0
0.1700,1738026,-0.718384,0.662720,0.160339,-0.137817,76.3422,314.8405,0
0.1800,1738036,-0.719238,0.661621,0.163269,-0.135376,76.9848,315.6158,0
0.1900,1738046,-0.719849,0.660706,0.166138,-0.132935,77.5822,316.3799,0
0.2000,1738056,-0.720215,0.660034,0.169067,-0.130554,78.1531,317.1304,0
0.2100,1738066,-0.720459,0.659485,0.171997,-0.128235,78.7185,317.8687,0
