# Sesion:2 Fecha:2026-04-12 20:22:49 Shots:0 Duracion:75,24s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.0000,535396,0.424744,-0.490234,0.641479,-0.409607,69.7635,0
0.0100,535406,0.422302,-0.493713,0.640564,-0.409485,69.8670,0
0.0200,535416,0.420166,-0.497253,0.639282,-0.409241,70.0042,0
0.0300,535426,0.419250,-0.501099,0.637024,-0.409058,70.2552,0
0.0400,535436,0.419861,-0.504700,0.633789,-0.409119,70.6858,0
0.0500,535446,0.420959,-0.507996,0.629883,-0.409790,71.2319,0
0.0600,535456,0.421814,-0.511414,0.625793,-0.411011,71.7868,0
0.0700,535466,0.422241,-0.514587,0.622620,-0.411377,72.2192,0
0.0800,535476,0.422119,-0.516602,0.620300,-0.412476,72.6661,0
0.0900,535486,0.421814,-0.517578,0.618896,-0.413696,73.0573,0
0.1000,535496,0.421082,-0.517944,0.618469,-0.414673,73.4556,0
0.1100,535506,0.420776,-0.517273,0.618652,-0.415527,73.8024,0
0.1200,535516,0.420715,-0.516113,0.619446,-0.415771,74.1829,0
0.1300,535526,0.420044,-0.514221,0.620667,-0.417053,74.6373,0
0.1400,535536,0.419678,-0.511108,0.622192,-0.418945,75.1268,0
0.1500,535546,0.419800,-0.507385,0.623840,-0.420898,75.6460,0
0.1600,535556,0.422119,-0.500732,0.624939,-0.424988,76.1924,0
0.1700,535566,0.423767,-0.498474,0.623779,-0.427612,76.7760,0
0.1800,535576,0.426025,-0.497314,0.620972,-0.430725,77.4359,0
0.1900,535586,0.428650,-0.497131,0.616943,-0.434143,78.1232,0
0.2000,535596,0.431274,-0.497681,0.612061,-0.437805,78.8185,0
0.2100,535606,0.433533,-0.498657,0.606445,-0.442261,79.5502,0
0.2200,535616,0.441040,-0.490967,0.602051,-0.449402,81.0662,0
0.2300,535626,0.440796,-0.494385,0.596985,-0.452637,81.3300,0
0.2400,535636,0.441284,-0.496887,0.592041,-0.455872,81.6883,0
0.2500,535646,0.445007,-0.495605,0.585144,-0.462524,82.7457,0
0.2600,535656,0.448792,-0.493774,0.579346,-0.468140,83.6709,0
0.2700,535666,0.448547,-0.496277,0.576111,-0.469727,83.7224,0
0.2800,535676,0.454041,-0.492493,0.570618,-0.475098,84.7766,0
0.2900,535686,0.457825,-0.489807,0.567383,-0.478088,85.3566,0
0.3000,535696,0.456604,-0.491211,0.567749,-0.477356,84.9998,0
0.3100,535706,0.457825,-0.491516,0.565491,-0.478638,85.1236,0
0.3200,535716,0.460144,-0.491211,0.561462,-0.481445,85.5534,0
0.3300,535726,0.457092,-0.495483,0.560852,-0.480652,85.0372,0
0.3400,535736,0.453918,-0.499878,0.560303,-0.479675,84.5362,0
0.3500,535746,0.451172,-0.503906,0.560181,-0.478271,84.0650,0
0.3600,535756,0.448914,-0.507202,0.560364,-0.476624,83.7334,0
0.3700,535766,0.447632,-0.509521,0.560852,-0.474854,83.5089,0
0.3800,535776,0.447510,-0.510559,0.561707,-0.472839,83.3658,0
0.3900,535786,0.448181,-0.510620,0.562805,-0.470825,83.2827,0
0.4000,535796,0.449341,-0.510254,0.563782,-0.468933,83.2138,0
0.4100,535806,0.450562,-0.509705,0.564758,-0.467163,83.1038,0
0.4200,535816,0.451538,-0.509521,0.565613,-0.465332,82.9254,0
0.4300,535826,0.451477,-0.512024,0.566406,-0.461792,82.6858,0
0.4400,535836,0.450562,-0.514221,0.566406,-0.460205,82.4293,0
0.4500,535846,0.449402,-0.515991,0.566711,-0.458862,82.2031,0
0.4600,535856,0.448486,-0.517090,0.567383,-0.457764,82.0286,0
0.4700,535866,0.447815,-0.517517,0.568115,-0.457031,81.9382,0
0.4800,535876,0.447632,-0.517273,0.568787,-0.456604,81.9205,0
0.4900,535886,0.447876,-0.516479,0.569702,-0.456177,81.9461,0
0.5000,535896,0.448181,-0.515686,0.570435,-0.455872,81.9796,0
0.5100,535906,0.448242,-0.515198,0.570923,-0.455688,82.0042,0
0.5200,535916,0.448120,-0.515076,0.571228,-0.455627,82.0125,0
0.5300,535926,0.447449,-0.515808,0.571045,-0.455688,81.9845,0
0.5400,535936,0.446167,-0.517639,0.570129,-0.456055,81.9360,0
0.5500,535946,0.444641,-0.519714,0.568970,-0.456543,81.9019,0
0.5600,535956,0.442993,-0.522034,0.567749,-0.457092,81.8662,0
0.5700,535966,0.441345,-0.524292,0.566528,-0.457581,81.8562,0
0.5800,535976,0.439941,-0.526062,0.565491,-0.458252,81.9061,0
0.5900,535986,0.438721,-0.527161,0.564758,-0.458984,82.0009,0
0.6000,535996,0.437927,-0.527832,0.563843,-0.460083,82.1728,0
0.6100,536006,0.437988,-0.527954,0.562439,-0.461670,82.4760,0
0.6200,536016,0.437744,-0.527588,0.561401,-0.463501,82.7638,0
0.6300,536026,0.438904,-0.525696,0.561401,-0.464600,83.2983,0
0.6400,536036,0.440613,-0.523132,0.560364,-0.467102,83.7454,0
0.6500,536046,0.442322,-0.520874,0.559509,-0.468994,83.8182,0
0.6600,536056,0.443115,-0.520020,0.560059,-0.468567,84.0488,0
0.6700,536066,0.443909,-0.518982,0.559509,-0.469666,84.1638,0
0.6800,536076,0.444580,-0.518433,0.559265,-0.469910,84.4006,0
0.6900,536086,0.445923,-0.517273,0.558533,-0.470825,84.5060,0
0.7000,536096,0.449402,-0.514832,0.557129,-0.471802,84.8452,0
0.7100,536106,0.459167,-0.506104,0.551941,-0.477905,86.4510,0
0.7200,536116,0.465210,-0.501831,0.548157,-0.480957,87.2562,0
0.7300,536126,0.466064,-0.501526,0.547485,-0.481201,87.1835,0
0.7400,536136,0.466614,-0.500671,0.546753,-0.482361,87.1784,0
0.7500,536146,0.467957,-0.498840,0.545471,-0.484436,87.3662,0
0.7600,536156,0.469543,-0.497131,0.544556,-0.485657,87.4689,0
0.7700,536166,0.470459,-0.495605,0.544067,-0.486877,87.4969,0
0.7800,536176,0.471069,-0.493835,0.543884,-0.488220,87.5104,0
0.7900,536186,0.480164,-0.484741,0.537476,-0.495605,89.0702,0
0.8000,536196,0.490967,-0.475830,0.527344,-0.504395,90.9241,0
0.8100,536206,0.489807,-0.476013,0.528076,-0.504639,90.4298,0
0.8200,536216,0.488281,-0.475708,0.528931,-0.505493,89.9965,0
0.8300,536226,0.487244,-0.475159,0.529663,-0.506226,89.6229,0
0.8400,536236,0.486389,-0.474426,0.530151,-0.507263,89.3210,0
0.8500,536246,0.485535,-0.473450,0.530823,-0.508240,89.0354,0
0.8600,536256,0.484985,-0.472290,0.531616,-0.509033,88.7709,0
0.8700,536266,0.484558,-0.471130,0.532593,-0.509521,88.4862,0
0.8800,536276,0.483765,-0.469971,0.533875,-0.510010,88.1855,0
0.8900,536286,0.482300,-0.468994,0.535461,-0.510559,87.8386,0
0.9000,536296,0.480835,-0.468323,0.536865,-0.511108,87.5322,0
0.9100,536306,0.479492,-0.467468,0.538208,-0.511780,87.3332,0
0.9200,536316,0.478455,-0.466248,0.539062,-0.512939,87.1459,0
0.9300,536326,0.477722,-0.465393,0.539490,-0.513916,86.9045,0
0.9400,536336,0.477295,-0.465027,0.540100,-0.514038,86.8212,0
0.9500,536346,0.477234,-0.464111,0.539917,-0.515076,86.6328,0
0.9600,536356,0.476685,-0.463562,0.540771,-0.515259,86.4015,0
0.9700,536366,0.476746,-0.463257,0.540527,-0.515686,86.2887,0
0.9800,536376,0.476990,-0.463257,0.540100,-0.515930,86.1626,0
0.9900,536386,0.477234,-0.463806,0.540649,-0.514648,85.8722,0
1.0000,536396,0.477783,-0.464050,0.539856,-0.514709,85.7876,0
